developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Jackbox Games, Inc.	Jackbox Games, Inc.	2438	118	474	20	214	25	29.99	29.99	English	{'Trivia': 101, 'Casual': 84, 'Multiplayer': 64, 'Indie': 60, 'Local Multiplayer': 57, 'Funny': 49, 'Party': 47, 'Comedy': 43, 'Board Game': 36, 'Party Game': 32, 'Local Co-Op': 31, 'Co-op': 30, 'Family Friendly': 29, 'Social Deduction': 15, 'Singleplayer': 12}	Casual, Indie	1005300	1
doinksoft	Devolver Digital	3222	170	265	0	314	0	7.99	7.99	English, French, German, Spanish - Spain, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese	{'Indie': 82, 'Metroidvania': 72, 'Action': 71, 'Adventure': 66, 'Pixel Graphics': 57, '2D': 57, 'Platformer': 48, 'Cats': 46, 'Retro': 42, 'Singleplayer': 31, 'Cute': 29, 'Side Scroller': 26, 'Exploration': 23, 'Sci-fi': 17, 'Controller': 16, 'Difficult': 14, 'Female Protagonist': 11, 'Great Soundtrack': 8, 'Open World': 8, 'Short': 6}	Action, Adventure, Indie	916730	14
白露社	PeriScope Game	2172	102	281	0	324	0	3.99	3.99	Simplified Chinese	{'Simulation': 37, 'Nudity': 37, 'Indie': 33, 'Casual': 33, 'Adventure': 32, 'Visual Novel': 27, 'Anime': 12}	Adventure, Casual, Indie, Simulation	1057680	2
GirlGames	GirlGames	522	19	56	0	56	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Vietnamese, Arabic, Korean	{'Nudity': 47, 'Sexual Content': 45, 'Casual': 25, 'Indie': 22, 'Anime': 22, 'Simulation': 16, 'RPG': 13, 'Puzzle': 12, 'Mature': 12}	Casual, Indie, RPG, Simulation	1004240	40
Ryu Ga Gotoku Studio	SEGA	14905	1075	1569	0	1498	0	19.99	19.99	English, Japanese	"{'Action': 223, 'Adventure': 167, 'Story Rich': 165, 'RPG': 155, ""Beat 'em up"": 152, 'Open World': 124, 'Singleplayer': 107, 'Crime': 105, 'Violent': 99, 'Great Soundtrack': 98, 'Minigames': 88, 'Drama': 85, 'Comedy': 77, 'Third Person': 67, 'Sexual Content': 63, 'Remake': 56, 'Atmospheric': 53, 'Funny': 42, 'JRPG': 25, 'Anime': 19}"	Action, Adventure, RPG	834530	2
吃了就睡工作室, 次韵和	吃了就睡工作室	594	13	0	0	0	0	0.0	0.0	English, Not supported, Simplified Chinese	{'Indie': 23, 'Free to Play': 6, 'Visual Novel': 6}	Indie	1012240	5
Verlumino Studios LLC	Verlumino Studios LLC	1424	60	386	0	386	0	14.99	14.99	English	{'Political Sim': 72, 'Simulation': 48, 'Politics': 46, 'Strategy': 41, 'Political': 41, 'Indie': 39, 'Early Access': 34, 'Turn-Based': 15}	Indie, Simulation, Strategy, Early Access	1184770	1
SlimeSmile	SlimeSmile	1361	57	0	0	0	0	0.0	0.0	English, Simplified Chinese, Japanese	"{'Free to Play': 54, 'Action': 43, 'Indie': 41, 'Bullet Hell': 32, 'Anime': 27, 'Faith': 18, ""Shoot 'Em Up"": 13, 'Female Protagonist': 12, 'Difficult': 10, 'Cute': 9, 'Singleplayer': 8, 'Great Soundtrack': 7}"	Action, Free to Play, Indie	1010890	4
Inverse Game	Inverse Game	4723	227	20	0	18	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Vietnamese, Arabic, Korean, Simplified Chinese	{'Sexual Content': 122, 'Nudity': 101, 'Mature': 56, 'Casual': 33, 'Anime': 32, 'Puzzle': 19, 'Simulation': 15, 'Strategy': 13, 'Adventure': 12, 'Psychological Horror': 7}	Adventure, Casual, RPG, Simulation, Strategy	1064730	40
馆叔	馆叔	909	31	135	0	135	0	10.0	10.0	Simplified Chinese	{'Indie': 291, 'RPG': 287, 'Open World': 284, 'Cinematic': 280, 'Adventure': 274, 'Action': 267, 'Casual': 265, 'Funny': 264, 'Walking Simulator': 262, 'Early Access': 256, 'Puzzle': 254, 'Action RPG': 245, 'Exploration': 240, '3D Platformer': 237, 'CRPG': 229, 'Anime': 228, '3D': 225, 'Cute': 221, 'Third Person': 214, 'Sandbox': 199}	Action, Adventure, Casual, Indie, RPG, Early Access	1092590	2
Widdershins	DigiPen Institute of Technology	509	10	0	0	0	0	0.0	0.0	English	{'Free to Play': 26, 'Puzzle': 13, 'Puzzle-Platformer': 11, 'Indie': 8}	Free to Play	1109410	1
GirlGames	GirlGames	0	0	93	0	74	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Spanish - Latin America, Vietnamese, Arabic, Korean	[]	Casual, Indie, RPG, Simulation	1146950	40
Quiet River	Quiet River	1421	62	186	0	233	0	1.99	1.99	English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Portuguese - Brazil, Hungarian, Vietnamese, Greek, Danish, Spanish - Latin America, Traditional Chinese, Simplified Chinese, Korean, Dutch, Norwegian, Polish, Portuguese - Portugal, Romanian, Russian, Thai, Turkish, Ukrainian, Finnish, Czech, Swedish, Japanese	{'Puzzle': 75, 'Casual': 69, 'Indie': 66, 'Fast-Paced': 54, '2D': 51, 'Physics': 44, 'Relaxing': 41, 'Minimalist': 39, 'Puzzle-Platformer': 36, 'Point & Click': 34, 'Singleplayer': 33, 'Short': 31, 'Cute': 29, 'PvE': 26}	Casual, Indie	1098340	40
Pathea Games	Focus Entertainment	36834	3014	4157	0	1141	0	29.99	29.99	English, Simplified Chinese, French, German, Traditional Chinese, Italian, Spanish - Spain, Japanese, Korean, Russian, Turkish, Portuguese - Brazil	{'RPG': 704, 'Life Sim': 694, 'Open World': 677, 'Farming Sim': 667, 'Crafting': 641, 'Simulation': 619, 'Casual': 525, 'Adventure': 477, 'Singleplayer': 456, 'Agriculture': 429, 'Building': 416, 'Sandbox': 364, 'Indie': 356, 'Relaxing': 298, 'Mining': 290, 'Exploration': 256, 'Survival': 187, 'Cartoony': 159, 'Post-apocalyptic': 117, 'Female Protagonist': 106}	Adventure, Casual, Indie, RPG, Simulation	666140	18
Tate Multimedia	Tate Multimedia	7045	479	133	0	43	0	1.99	1.99	English, French, Italian, German, Spanish - Spain, Polish	{'Adventure': 106, '3D Platformer': 100, 'Action': 94, 'Casual': 69, 'Platformer': 65, 'Classic': 63, 'Singleplayer': 56, 'Racing': 47, 'Funny': 39, 'Cute': 34, 'Family Friendly': 32, 'Indie': 25, 'Collectathon': 13, 'Multiplayer': 6, 'Cult Classic': 6, 'Souls-like': 5}	Action, Adventure, Casual, Racing	1048540	8
白露社	PeriScope Game	1210	51	18	0	20	0	6.99	6.99	English, Not supported, Simplified Chinese	{'Indie': 48, 'Casual': 41, 'Adventure': 40, 'Simulation': 40, 'LGBTQ+': 37, 'Visual Novel': 35, 'Female Protagonist': 27, 'Anime': 24, 'Gore': 24, 'Violent': 22, 'Mystery': 14, 'Romance': 7}	Adventure, Casual, Indie, Simulation	948830	5
MAGES. Inc.	Spike Chunsoft Co., Ltd.	567	14	663	0	1053	0	59.99	59.99	English, Japanese	{'Adventure': 44, 'Visual Novel': 27, 'Anime': 20, 'Story Rich': 19, 'Sci-fi': 18, 'Time Travel': 18, 'Singleplayer': 12, 'Great Soundtrack': 10}	Adventure	930910	2
SPARSE//GameDev	SPARSE//GameDev	640	18	0	0	0	0	6.99	6.99	English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Simplified Chinese	{'Casual': 40, 'Indie': 37, 'Puzzle': 26, 'Relaxing': 23, 'Atmospheric': 19, 'Beautiful': 19, 'Minimalist': 18, 'Wholesome': 10}	Casual, Indie	1040550	13
System Era Softworks	System Era Softworks	97606	8736	1721	28	795	55	29.99	29.99	English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Turkish	{'Multiplayer': 2694, 'Open World': 2682, 'Open World Survival Craft': 2666, 'Space': 2626, 'Survival': 2624, 'Exploration': 2272, 'Base-Building': 1968, 'Co-op': 1928, 'Sandbox': 1908, 'Adventure': 1682, 'Building': 1616, 'Crafting': 1566, 'Sci-fi': 1089, 'Automation': 991, 'Singleplayer': 980, 'Colorful': 974, 'Third Person': 968, 'Atmospheric': 956, 'Simulation': 949, 'Indie': 919}	Adventure, Indie	361420	18
Notovia	Notovia	1280	58	125	0	132	0	2.99	2.99	English, Korean, Russian, Spanish - Spain, Spanish - Latin America	{'Indie': 51, 'Horror': 38, 'Psychological Horror': 31, 'Nudity': 29, 'Singleplayer': 27, 'Atmospheric': 25, 'Puzzle': 23}	Indie	1046820	10
Dynamic Pixels	tinyBuild	2203	122	120	0	147	0	0.0	0.0	English	{'Horror': 272, 'Survival Horror': 267, 'Stealth': 262, 'Investigation': 261, 'Sandbox': 260, 'First-Person': 251, 'Survival': 249, '3D': 247, 'Funny': 240, 'Psychological Horror': 231, 'Surreal': 221, 'Puzzle': 221, 'Action': 217, 'Cartoony': 213, 'Colorful': 208, 'Thriller': 203, 'Psychedelic': 196, 'Mystery': 195, 'Comedy': 194, 'Psychological': 185}	Adventure, Indie, Strategy	1092720	1
NEKO WORK H	NEKO WORKs, FAKKU	2206	122	270	0	209	0	9.99	9.99	English, Simplified Chinese, Traditional Chinese, Japanese	{'Sexual Content': 254, 'Nudity': 192, 'Hentai': 179, 'Mature': 118, 'Visual Novel': 109, 'Anime': 106, 'Indie': 72, 'Casual': 70, 'NSFW': 44, 'Romance': 43, 'Dating Sim': 35, 'Adventure': 27, 'Cute': 8}	Casual, Indie	939600	6
Gabe Cuzzillo, Bennett Foddy, Matt Boch	Devolver Digital	2556	149	112	0	128	0	14.99	14.99	English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese	"{'Indie': 181, 'Violent': 180, 'Action': 167, 'Top-Down': 167, 'Gore': 167, 'Singleplayer': 152, 'Fast-Paced': 151, 'Stylized': 150, 'Difficult': 149, ""Beat 'em up"": 141, 'Blood': 136, 'Music': 134, 'Arcade': 128, '2D': 127, 'Top-Down Shooter': 123, 'Music-Based Procedural Generation': 121, 'Atmospheric': 114, 'Casual': 110, 'Surreal': 97, 'Soundtrack': 94}"	Action, Indie	447150	14
scriptwelder	Armor Games Studios	263	1	227	0	227	0	4.99	4.99	English	{'Adventure': 32, 'Indie': 27, 'Horror': 23, 'Point & Click': 21, 'Pixel Graphics': 17, 'Mystery': 17, 'Choices Matter': 17, 'Sci-fi': 16, 'Thriller': 16, 'Atmospheric': 16, 'Singleplayer': 16, 'Story Rich': 14, '2D': 14}	Adventure, Indie	1070550	1
GIGA	Sekai Project	1045	44	2296	0	4591	0	49.99	49.99	English, Simplified Chinese	{'Visual Novel': 229, 'Mechs': 219, 'Cyberpunk': 218, 'Sci-fi': 208, 'RPG': 200, 'Action': 196, 'Dating Sim': 190, 'Multiple Endings': 189, 'Adventure': 167, 'Story Rich': 156, 'Anime': 156, 'Singleplayer': 144, 'Violent': 137, 'Futuristic': 135, 'Great Soundtrack': 125, 'Dystopian ': 122, 'Gore': 113, 'War': 111, 'Simulation': 111, 'Choices Matter': 108}	Action, Adventure, RPG	741140	3
SukeraSparo	MangaGamer, mirai works	572	16	708	0	708	0	24.99	24.99	English, Japanese, Simplified Chinese, Traditional Chinese	{'LGBTQ+': 65, 'Female Protagonist': 58, 'Visual Novel': 52, 'Adventure': 51, 'Anime': 46, 'Romance': 41, 'Indie': 37, 'Cute': 37, 'Education': 35, 'Nudity': 33, 'Story Rich': 23, 'Singleplayer': 22, 'Sexual Content': 20}	Adventure, Indie	1044490	6
Idea Factory, Compile Heart, Sting	Idea Factory International	2593	153	633	0	1209	0	39.99	39.99	English, Japanese, Traditional Chinese	{'Simulation': 142, 'Anime': 137, 'Visual Novel': 113, 'Dating Sim': 111, 'Sexual Content': 90, 'Romance': 70, 'Nudity': 67, 'Singleplayer': 42, 'Story Rich': 32, 'Mature': 30, 'Mystery': 19, 'Cute': 16, 'Adventure': 13, 'Casual': 8, 'FPS': 5, 'Hentai': 5}	Simulation	1047440	4
Megastorm Games	Megastorm Games	8806	657	147	0	177	0	4.99	9.99	English, French, German, Dutch, Japanese, Russian, Italian, Spanish - Spain, Portuguese - Brazil, Swedish, Simplified Chinese, Korean, Traditional Chinese	{'Multiplayer': 156, 'Action': 152, 'Shooter': 144, 'FPS': 143, 'Funny': 137, 'First-Person': 129, 'Team-Based': 125, 'Colorful': 118, 'Co-op': 117, 'Online Co-Op': 111, 'Arena Shooter': 110, 'Character Customization': 108, '3D': 107, 'Cartoony': 105, 'Cartoon': 102, 'Singleplayer': 101, 'PvE': 99, 'PvP': 99, 'Stylized': 94, 'Indie': 94}	Action, Indie	604240	19
Die Gute Fabrik	Akupara Games	794	29	415	0	415	0	19.99	19.99	English, Danish, French, Italian, German, Dutch, Portuguese - Brazil, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Turkish, Arabic	{'Relaxing': 300, 'Story Rich': 289, 'Walking Simulator': 280, 'Atmospheric': 274, 'Interactive Fiction': 269, 'Supernatural': 268, 'Mystery': 258, 'Drama': 254, 'Female Protagonist': 252, 'Adventure': 248, 'Singleplayer': 245, 'Cute': 239, '2D': 236, 'Colorful': 233, 'Exploration': 231, 'Dark': 226, 'Side Scroller': 224, 'Point & Click': 224, 'Nature': 221, 'Music-Based Procedural Generation': 217}	Adventure, Indie	1080750	21
Stress Level Zero	Stress Level Zero	30796	2626	727	74	294	74	29.99	29.99	English	{'VR': 525, 'Physics': 410, 'Action': 325, 'Sandbox': 305, 'Shooter': 299, 'Singleplayer': 281, 'Adventure': 276, 'Puzzle': 269, 'Great Soundtrack': 261, 'First-Person': 253, 'Simulation': 242, 'Realistic': 235, 'FPS': 181, 'Indie': 181, 'Violent': 174, 'Horror': 168, 'Parkour': 157, 'Sci-fi': 120, 'Gore': 103, 'Funny': 80, 'VR Only': 1}	Action, Adventure, Indie, Simulation	823500	1
羽良麻セルフ	Tim Sullivan, StartupTim, LLC	821	31	0	0	0	0	0.0	0.0	English, Japanese	{'Free to Play': 57, 'Indie': 45, 'Fighting': 42, 'Action': 39, '2D Fighter': 37, 'Early Access': 36, 'Competitive': 19, 'Multiplayer': 17, 'Demons': 17, 'Anime': 9, 'Funny': 7}	Action, Free to Play, Indie, Early Access	1026840	2
Klei Entertainment	Klei Entertainment	4682	320	1702	0	207	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish	"{'Precision Platformer': 236, '3D Platformer': 225, 'Parkour': 216, 'Racing': 193, 'Exploration': 192, 'Time Attack': 179, 'PvP': 176, 'First-Person': 176, 'Platformer': 174, 'Difficult': 174, 'Female Protagonist': 167, 'Multiplayer': 165, 'Action': 159, 'Adventure': 156, 'Nostalgia': 155, ""1990's"": 152, 'Singleplayer': 147, 'Fast-Paced': 136, 'Indie': 133, 'Great Soundtrack': 38}"	Action, Adventure, Indie, Racing	382560	20
Procedural Level	Procedural Level	387	7	8803	0	8803	0	9.99	9.99	English, Polish, French, German, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Czech	{'Puzzle': 113, 'Logic': 106, 'Relaxing': 100, 'Difficult': 97, 'Casual': 95, 'Voxel': 92, 'Strategy': 82, 'Singleplayer': 81, 'Education': 80, 'Tutorial': 77, 'Minimalist': 76, '3D': 75, 'Indie': 66, 'Experimental': 58, 'Isometric': 57, 'Procedural Generation': 48, 'Colorful': 45, 'Mystery': 42, 'Family Friendly': 41, 'Touch-Friendly': 39}	Casual, Indie, Strategy	1158470	17
1047 Games	1047 Games	99627	9251	456	23	220	46	0.0	0.0	English, French, Italian, German, Japanese, Polish, Romanian, Russian, Portuguese - Brazil, Spanish - Latin America, Spanish - Spain, Portuguese - Portugal, Turkish, Korean, Traditional Chinese	{'Free to Play': 611, 'FPS': 461, 'Multiplayer': 380, 'Arena Shooter': 376, 'Shooter': 309, 'Action': 300, 'Fast-Paced': 265, 'First-Person': 225, 'PvP': 224, 'Competitive': 185, 'Sci-fi': 170, 'Indie': 143, 'Team-Based': 125, 'e-sports': 116, 'Tactical': 104, 'Strategy': 104, 'Online Co-Op': 100, 'Physics': 87, 'Co-op': 78, 'Violent': 70}	Action, Free to Play, Indie	677620	25
Unfold Games	Unfold Games	3293	211	97	0	101	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Portuguese - Brazil, Simplified Chinese, Dutch, Greek, Norwegian, Portuguese - Portugal, Swedish, Turkish, Ukrainian, Hungarian	{'Horror': 221, 'Dark': 219, 'Adventure': 213, 'Puzzle': 208, 'Singleplayer': 207, 'Atmospheric': 199, 'Psychological Horror': 195, 'Puzzle-Platformer': 186, 'Side Scroller': 176, '2.5D': 175, 'Stealth': 164, 'Third Person': 153, 'Survival Horror': 140, 'Surreal': 131, 'Action-Adventure': 116, 'Psychedelic': 103, 'Mystery': 98, 'Steampunk': 94, 'Thriller': 87, 'Physics': 85}	Action, Adventure, Indie	433550	26
Altfuture	Altfuture	2918	183	896	0	1450	0	39.99	39.99	English	{'Early Access': 163, 'Simulation': 148, 'Trains': 145, 'VR': 136, 'Realistic': 133, 'Driving': 129, 'Transportation': 129, 'Open World': 118, 'First-Person': 118, 'Immersive Sim': 113, 'Physics': 112, 'Economy': 102, 'Resource Management': 95, 'Indie': 94, 'Singleplayer': 91, 'Adventure': 90, 'Replay Value': 90, 'Procedural Generation': 90, 'Sandbox': 86, 'Relaxing': 82}	Adventure, Indie, Simulation, Early Access	588030	1
Giant Form Entertainment, LLC	Giant Form Entertainment, LLC	1899	106	0	0	0	0	0.0	0.0	English	{'Free to Play': 38, 'Casual': 27, 'Indie': 26, 'VR': 24, 'Cyberpunk': 15, 'Flight': 14, 'Relaxing': 12, 'Simulation': 5, 'VR Only': 1}	Casual, Free to Play, Indie	1073390	1
Majorariatto	Majorariatto	564	17	0	0	0	0	3.99	9.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese	{'Local Multiplayer': 259, '4 Player Local': 253, 'Multiplayer': 248, 'Naval Combat': 244, 'Naval': 239, 'Pirates': 234, 'Sailing': 231, 'Competitive': 226, 'Casual': 223, 'Arcade': 218, 'Fast-Paced': 215, 'Sports': 211, 'Racing': 207, 'Combat Racing': 200, 'Battle Royale': 195, 'Colorful': 186, 'Cute': 183, 'Indie': 171, 'Anime': 160, 'Action': 158}	Action, Casual, Indie, Sports	1037190	15
Plasterbrain	Plasterbrain	283	3	156	0	156	0	9.99	9.99	English	{'Indie': 44, 'Casual': 39, 'Simulation': 36, 'Visual Novel': 26, 'Comedy': 24, 'Dating Sim': 23, 'Psychological Horror': 17, 'Female Protagonist': 15, 'Funny': 13, 'Memes': 10, 'Otome': 10}	Casual, Indie, Simulation	710710	1
神族宝	神族宝	567	18	0	0	0	0	9.99	9.99	Simplified Chinese	{'Indie': 34, 'RPG': 33, 'RPGMaker': 17, 'Adventure': 12}	Indie, RPG	1109130	2
上海アリス幻樂団	Mediascape Co., Ltd.	282	3	0	0	0	0	14.99	14.99	English, Not supported, Japanese	"{'Bullet Hell': 39, 'Indie': 38, 'Action': 29, 'Great Soundtrack': 26, ""Shoot 'Em Up"": 26, 'Difficult': 24, 'Faith': 21, 'Female Protagonist': 17, 'Singleplayer': 13, 'Anime': 12, '2D': 11, 'Arcade': 8}"	Action, Indie	1043240	4
Studio Élan	Sekai Project, Studio Élan	692	26	0	0	0	0	14.99	14.99	English, Simplified Chinese, German, Traditional Chinese, Spanish - Spain	{'LGBTQ+': 240, 'Visual Novel': 219, 'Dark Fantasy': 206, 'Female Protagonist': 204, 'Anime': 203, 'Interactive Fiction': 202, 'Choices Matter': 191, 'Romance': 191, 'Cute': 184, 'Story Rich': 180, 'Nudity': 173, 'Fantasy': 172, 'Sexual Content': 165, 'Mature': 157, 'Casual': 143, 'Mystery': 133, 'Atmospheric': 127, '2D': 113, 'Indie': 99, 'Singleplayer': 70}	Casual, Indie	844660	9
Grace Bruxner, Thomas Bowker	worm club, SUPERHOT PRESENTS	1308	68	113	0	141	0	4.99	4.99	English	{'Comedy': 227, 'Casual': 223, 'Short': 221, 'Funny': 220, 'Cute': 217, 'Detective': 215, 'Mystery': 205, 'Colorful': 194, 'Investigation': 185, 'Relaxing': 177, 'Exploration': 171, 'Point & Click': 168, 'Interactive Fiction': 166, 'Sequel': 162, 'Walking Simulator': 158, 'Soundtrack': 147, 'Adventure': 145, 'Singleplayer': 130, 'Indie': 127, 'Great Soundtrack': 70}	Adventure, Casual, Indie	1047220	1
kagaya	DWANGO Co., Ltd.	540	17	57	0	57	0	9.99	9.99	English, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'Rogue-like': 55, 'RPG': 44, 'Indie': 35, 'Turn-Based': 25, 'Traditional Roguelike': 23, 'RPGMaker': 23, '2D': 19, 'Pixel Graphics': 19, 'Cute': 19, 'Mystery Dungeon': 18, 'Action': 18, 'Exploration': 17, 'Funny': 15, 'Addictive': 15, 'Dungeon Crawler': 14, 'Singleplayer': 14, 'Action RPG': 11, 'Hack and Slash': 11, 'Female Protagonist': 9, 'Anime': 8}	Action, Indie, RPG	1056490	7
InvertMouse	InvertMouse	357	7	26	0	26	0	13.99	13.99	English, Spanish - Spain, Spanish - Latin America, Portuguese - Brazil, Simplified Chinese, Japanese, French, German, Russian, Traditional Chinese, Korean, Italian	{'Anime': 139, 'Survival Horror': 132, 'Stealth': 129, 'Female Protagonist': 126, 'Cute': 126, 'Horror': 117, 'Psychological Horror': 117, 'Puzzle': 113, 'Multiple Endings': 112, 'Psychological': 109, 'Side Scroller': 107, 'Mystery': 100, 'Singleplayer': 94, 'Adventure': 88, 'Action': 77, 'Controller': 68, '2D': 67, 'Indie': 55, 'Casual': 30, 'Retro': 28}	Action, Adventure, Indie	981020	21
Flashbulb	Flashbulb	14809	1252	1557	711	772	711	24.99	24.99	English, French, Italian, German, Spanish - Spain, Danish, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'Puzzle': 2666, 'Open World': 2623, 'Multiplayer': 2608, 'Jet': 2604, 'Tanks': 2600, 'Vehicular Combat': 2600, 'Moddable': 2534, 'Building': 2135, 'Sandbox': 2131, 'Physics': 2111, 'Destruction': 2097, 'Exploration': 2080, 'Simulation': 2070, 'Flight': 2067, 'Co-op': 2066, 'Driving': 2065, 'Racing': 2065, 'Space': 2045, 'Robots': 2035, 'Submarine': 2023}	Action, Adventure, Indie, Racing, Simulation	585420	19
scriptwelder	Armor Games Studios	295	4	87	0	87	0	4.99	4.99	English	{'Adventure': 33, 'Indie': 30, 'Horror': 18, 'Point & Click': 17, 'Pixel Graphics': 13}	Adventure, Indie	1146510	1
Klace	Klace	483	14	49	0	49	0	9.99	19.99	English	{'Visual Novel': 165, 'LGBTQ+': 153, 'Story Rich': 148, 'Romance': 145, 'Choices Matter': 136, 'Point & Click': 127, 'Adventure': 124, 'Indie': 116, 'Choose Your Own Adventure': 106, 'Dating Sim': 97, 'Simulation': 93, 'Anime': 85, 'Dark': 82, 'RPG': 76, 'Female Protagonist': 62, '2D': 60, 'Violent': 59, 'Cartoony': 59, 'Beautiful': 56, 'Stylized': 53}	Adventure, Indie, RPG	594130	1
Teyon	Reef Entertainment	10682	881	352	55	345	55	39.99	39.99	English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Japanese, Russian, Simplified Chinese	{'FPS': 188, 'Post-apocalyptic': 178, 'Choices Matter': 152, 'Open World': 150, 'Sci-fi': 149, 'RPG': 147, 'First-Person': 145, 'Robots': 137, 'Story Rich': 136, 'Multiple Endings': 135, 'Action': 131, 'Singleplayer': 127, 'Atmospheric': 114, 'Futuristic': 104, 'Crafting': 103, 'Adventure': 97, 'Violent': 88, 'Shooter': 68, 'Great Soundtrack': 60, 'Cinematic': 49}	Action, Adventure, RPG	954740	15
Kunos Simulazioni	505 Games	23834	2133	2541	147	625	157	39.99	39.99	English, Italian, French, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese, Polish, Portuguese - Portugal, Russian	{'Racing': 250, 'Automobile Sim': 231, 'Simulation': 199, 'VR': 135, 'Multiplayer': 134, 'Driving': 133, 'Sports': 104, 'Realistic': 102, 'Singleplayer': 61, 'Controller': 50, 'Early Access': 40, 'e-sports': 37, 'Open World': 31, 'First-Person': 26, 'Competitive': 24, 'Atmospheric': 22, 'Online Co-Op': 20, 'Difficult': 16, 'Moddable': 14}	Racing, Simulation, Sports	805550	18
Osarion, Mountaineer	Osarion, Mountaineer	1300	70	0	0	0	0	0.0	0.0	English	{'Free to Play': 123, 'Adventure': 105, 'Action': 93, 'Indie': 89, 'Multiplayer': 78, 'Platformer': 58, '2D': 49, 'Local Co-Op': 38, 'Co-op': 27, 'RPG': 10, 'Online Co-Op': 9}	Action, Adventure, Free to Play, Indie	959080	1
Memes Games	Memes Games	975	47	250	0	250	0	1.54	4.99	English, Spanish - Spain, Portuguese - Brazil	{'Adventure': 42, 'Indie': 38, 'Casual': 34, 'Pixel Graphics': 30, 'Memes': 29, 'Platformer': 26, 'Great Soundtrack': 19, 'Funny': 19, 'Comedy': 18, 'Relaxing': 15, 'Retro': 14, 'Dark Comedy': 11}	Adventure, Casual, Indie	952290	7
Marvelous Inc.	XSEED Games, Marvelous USA, Inc., Marvelous	3609	260	570	0	680	0	49.99	49.99	English, Japanese, Korean, Simplified Chinese, Traditional Chinese	"{'Anime': 160, 'Action': 121, 'Hack and Slash': 80, 'RPG': 46, 'Musou': 46, 'Multiplayer': 44, 'Visual Novel': 37, 'JRPG': 34, 'Story Rich': 33, 'Singleplayer': 31, 'Sexual Content': 29, 'Fantasy': 19, 'Nudity': 17, 'Adventure': 13, ""Beat 'em up"": 13, 'Female Protagonist': 9}"	Action	622220	7
Seen Games	Seen Games	7958	651	107	17	106	17	0.41	2.99	English	{'Early Access': 70, 'Indie': 63, 'Adventure': 57, 'Dark': 54, 'Singleplayer': 52, 'Puzzle': 49, 'Great Soundtrack': 45, 'Atmospheric': 44, 'Action': 42, 'Platformer': 37, 'Puzzle-Platformer': 34, 'Story Rich': 32, '2.5D': 32, 'Runner': 26, 'Dystopian ': 25, 'Mystery': 22, 'Side Scroller': 21, 'Sci-fi': 20, 'Psychological Horror': 10, 'Emotional': 8}	Action, Adventure, Indie, Early Access	1069740	1
SoulGame Studio	Armor Games Studios	3541	255	1013	0	1044	0	14.99	14.99	English, French, German, Spanish - Spain, Simplified Chinese, Russian	{'Indie': 295, 'RPG': 270, 'Turn-Based Combat': 257, 'Character Customization': 247, 'Action RPG': 242, 'Singleplayer': 237, 'Turn-Based': 221, 'Idler': 217, 'Funny': 211, '2D': 207, 'Fantasy': 194, 'Casual': 187, 'Strategy': 186, 'Relaxing': 182, 'Minigames': 176, 'Cartoony': 173, 'Colorful': 163, 'Strategy RPG': 158, 'Archery': 154, 'Action': 152}	Action, Adventure, Indie, RPG	679900	9
