developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
npckc	npckc	433	8	0	0	0	0	4.99	4.99	English, German, Japanese, Korean, French, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Thai	{'Visual Novel': 155, 'Story Rich': 144, 'LGBTQ+': 140, 'Relaxing': 140, 'Atmospheric': 132, 'Interactive Fiction': 126, 'Cute': 123, 'Emotional': 123, 'Female Protagonist': 114, 'Choices Matter': 109, 'Multiple Endings': 106, 'Casual': 97, 'Choose Your Own Adventure': 92, '2D': 89, 'Simulation': 85, 'Anime': 83, 'Romance': 81, 'Singleplayer': 79, 'Music': 73, 'Soundtrack': 71}	Casual, Indie, Simulation	1688580	14
Hamish Dunn	Hamish Dunn	6489	449	343	12	244	23	19.99	19.99	English	{'Early Access': 423, 'Sandbox': 384, 'Building': 366, 'Wargame': 335, 'War': 334, 'Military': 333, 'Vehicular Combat': 322, 'Third-Person Shooter': 313, 'World War II': 304, 'World War I': 278, 'Physics': 255, 'Cold War': 252, 'PvE': 244, 'Character Customization': 216, '3D': 214, 'Gun Customization': 197, 'Third Person': 193, 'Alternate History': 181, 'Action': 147, 'Procedural Generation': 142}	Action, Indie, Simulation, Early Access	1674170	1
MidnightWorks	PsychoFlux Entertainment	1273	57	20	0	20	0	0.99	0.99	Korean	{'Indie': 56, 'Visual Novel': 51, 'Casual': 49, 'Romance': 35, 'Atmospheric': 32, 'Singleplayer': 31, 'Emotional': 31, 'Anime': 28, 'Drama': 25, '2D': 21, 'Crowdfunded': 18, 'Dating Sim': 7, 'Cute': 6}	Casual, Indie	1173010	1
Denny Truong, Andy Schneider	90% Studios	386	6	0	0	0	0	4.99	4.99	English, Portuguese - Brazil	{'Choose Your Own Adventure': 443, 'Visual Novel': 436, 'LGBTQ+': 429, 'Cats': 425, 'Dog': 419, 'Horror': 408, 'Story Rich': 395, 'Dark Comedy': 393, 'Dating Sim': 375, 'Interactive Fiction': 366, 'Demons': 358, 'Post-apocalyptic': 342, 'Magic': 330, 'Supernatural': 317, 'Choices Matter': 310, 'Multiple Endings': 298, 'Cute': 295, 'Cartoon': 289, 'RPG': 263, 'Adventure': 249}	Adventure, Indie, RPG	1532510	4
PixelHive	SOEDESCO	996	40	156	0	156	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Japanese, Simplified Chinese, Traditional Chinese, Thai, Arabic, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Korean, Norwegian, Polish, Portuguese - Portugal, Romanian, Spanish - Latin America, Swedish, Turkish, Ukrainian, Vietnamese	"{""1990's"": 945, 'Old School': 861, '2D': 802, 'Cartoony': 738, 'Family Friendly': 730, 'Casual': 700, 'Precision Platformer': 666, 'Difficult': 662, 'Pixel Graphics': 655, 'Retro': 647, 'Indie': 640, '2D Platformer': 548, 'Platformer': 546, 'Fast-Paced': 537, 'Singleplayer': 536, 'Adventure': 532, 'Action': 528, 'Female Protagonist': 526, 'Colorful': 498, 'Cute': 497}"	Action, Adventure, Casual, Indie	829280	40
		0	0	0	0	0	0	0.0	0.0		[]		1511270	0
Team Ladybug, WSS playground	WSS playground, PLAYISM	5139	352	373	0	593	0	19.99	19.99	English, Japanese, Simplified Chinese, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Traditional Chinese, Korean	"{'Metroidvania': 331, 'Based On A Novel': 311, 'Female Protagonist': 310, 'Exploration': 302, 'Platformer': 297, '2D': 296, ""Beat 'em up"": 292, 'RPG': 286, 'Pixel Graphics': 286, 'Anime': 276, 'Cute': 274, 'Controller': 272, 'Action': 272, 'Surreal': 271, 'Fantasy': 270, 'Singleplayer': 262, 'Adventure': 261, 'Indie': 247, 'Great Soundtrack': 41, 'Early Access': 36}"	Action, Indie	1203630	17
		0	0	0	0	0	0	0.0	0.0		[]		1682490	0
Sports Interactive	SEGA	18946	1545	18841	1246	11820	1323	0.0	0.0	English, French, Italian, German, Spanish - Spain, Danish, Dutch, Greek, Korean, Norwegian, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish	{'Sports': 142, 'Management': 138, 'Football (Soccer)': 125, 'Simulation': 114, 'Football (American)': 90, 'Real Time Tactics': 81, 'Strategy': 77, 'Multiplayer': 68, 'e-sports': 62, 'Character Customization': 58, '2D': 57, '3D': 54, 'Singleplayer': 50, 'Text-Based': 17}	Simulation, Sports	1569040	23
Witch Beam	Humble Games	18555	1511	230	54	252	54	11.99	19.99	English, French, German, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Italian, Turkish, Filipino, Indonesian, Malay	{'Relaxing': 624, 'Cute': 492, 'Pixel Graphics': 471, 'Casual': 454, 'Story Rich': 432, 'Simulation': 390, 'Puzzle': 376, 'Singleplayer': 362, 'Life Sim': 355, 'Indie': 355, 'Atmospheric': 323, 'Isometric': 300, 'Point & Click': 291, 'Female Protagonist': 286, 'Family Friendly': 269, 'Colorful': 263, 'Inventory Management': 252, 'LGBTQ+': 239, 'Hidden Object': 226, '2D': 221}	Casual, Indie, Simulation	1135690	23
LevelHead	LevelHead	1409	68	608	0	796	0	19.99	19.99	English, French, German, Simplified Chinese, Spanish - Latin America	{'Programming': 68, 'Education': 54, 'Logic': 54, 'Puzzle': 50, 'Simulation': 49, 'Hacking': 39, 'Building': 28, 'Sci-fi': 28, '2D': 25, 'Automation': 25, 'Early Access': 24, 'Singleplayer': 22, 'Stylized': 17}	Simulation, Early Access	1444480	9
Straight Back Games	Straight Back Games	56247	5036	332	80	243	99	4.99	4.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Spanish - Latin America, Turkish, Thai, Portuguese - Portugal, Czech, Dutch, Finnish, Norwegian, Portuguese - Brazil, Romanian, Hungarian, Slovak, Ukrainian	{'Horror': 1136, 'Online Co-Op': 784, 'Multiplayer': 734, 'Survival Horror': 505, 'Co-op': 410, 'Sexual Content': 392, 'Psychological Horror': 251, 'Dark': 234, 'Survival': 226, 'First-Person': 203, 'Indie': 184, 'Atmospheric': 180, 'Difficult': 158, 'Puzzle': 148, 'Singleplayer': 142, 'Gore': 140, 'Stealth': 132, 'Violent': 132, 'VR': 132, 'Action': 129}	Indie	1274570	33
Smarto Club	Whitethorn Games	470	11	0	0	0	0	9.99	9.99	English, French, German, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America	{'Cute': 154, 'Exploration': 142, 'Story Rich': 140, 'Female Protagonist': 138, 'Side Scroller': 129, 'Funny': 122, 'Narrative': 119, 'Nonlinear': 111, 'Colorful': 111, 'Relaxing': 100, 'Atmospheric': 95, 'Family Friendly': 92, '2D': 88, 'Adventure': 86, 'Indie': 56, 'Singleplayer': 55, 'Casual': 51, 'Short': 30}	Adventure, Casual, Indie	1444300	14
VOID Interactive	VOID Interactive	96020	8880	960	90	546	84	39.99	39.99	English, French, German, Czech, Korean, Simplified Chinese	{'Tactical': 984, 'Realistic': 898, 'FPS': 850, 'Multiplayer': 714, 'Shooter': 692, 'Co-op': 646, 'Singleplayer': 587, 'First-Person': 574, 'Action': 508, 'Horror': 441, 'Violent': 431, 'Gun Customization': 398, 'Combat': 396, 'Crime': 387, 'Modern': 368, 'Gore': 351, 'Atmospheric': 336, 'America': 299, 'Co-op Campaign': 289, 'Early Access': 257}	Action, Adventure, Indie, Early Access	1144200	7
		0	0	0	0	0	0	0.0	0.0		[]		1591570	0
Gun Hit Wonders	DigiPen Institute of Technology	1954	109	0	0	0	0	0.0	0.0	English	"{'Arena Shooter': 74, 'Arcade': 70, 'FPS': 68, 'Free to Play': 59, 'Action': 55, 'Shooter': 51, ""Shoot 'Em Up"": 50, 'First-Person': 40, '3D': 38, 'Singleplayer': 36, 'Robots': 29, 'Sci-fi': 25, 'Minimalist': 24, 'Combat': 22, 'Rogue-like': 15, 'Action Roguelike': 14, 'Fast-Paced': 10, 'Looter Shooter': 9, 'Multiplayer': 5}"	Action, Free to Play	1555710	1
		0	0	10	0	16	0	0.0	0.0		[]		1675670	0
Gregory Adam Scott	Gregory Adam Scott	381	7	0	0	0	0	11.99	11.99	English	{'Tanks': 143, 'World War II': 139, 'Rogue-like': 136, 'Historical': 131, 'Strategy': 124, 'Turn-Based Strategy': 113, 'Retro': 113, 'Procedural Generation': 106, 'Military': 105, 'Wargame': 98, 'Early Access': 94, 'Turn-Based Tactics': 93, '2D': 90, 'Minimalist': 87, 'Realistic': 86, 'Tactical': 81, 'War': 72, 'Combat': 63, 'Turn-Based Combat': 60, 'RPG': 55}	RPG, Simulation, Strategy	1292020	1
Coldwild Games, illufinch	Coldwild Games	1449	74	147	0	275	0	7.99	7.99	English, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, French, Korean, Norwegian	{'2D Platformer': 116, 'Collectathon': 111, 'Idler': 108, 'Sandbox': 103, 'Fishing': 102, 'Farming Sim': 95, 'Female Protagonist': 92, '2D': 88, 'Cute': 88, 'Relaxing': 86, 'Casual': 82, 'Pixel Graphics': 79, 'Colorful': 77, 'Family Friendly': 76, 'Building': 73, 'Nature': 71, 'Adventure': 68, 'Singleplayer': 62, 'Cozy': 59, 'Wholesome': 53}	Adventure, Casual, Indie	1477790	12
Cruise Elroy	Cruise Elroy	336	5	0	0	0	0	4.99	4.99	English	{'Action': 75, 'Arcade': 55, 'Platformer': 44, '2D Platformer': 44, '2D': 37, 'Pixel Graphics': 35, 'Retro': 33, '1980s': 31, 'Indie': 28, 'Score Attack': 26, 'Singleplayer': 24, 'Linear': 23, 'Female Protagonist': 12}	Action, Indie	1508460	1
Not a Sailor Studios	Not a Sailor Studios	3094	198	197	0	309	0	9.99	9.99	English	{'Psychological Horror': 197, 'Indie': 194, 'Horror': 188, 'Story Rich': 185, 'Retro': 184, '1980s': 170, 'Pixel Graphics': 163, 'Simulation': 144, 'RPG': 141, 'Cute': 138, 'Text-Based': 129, 'Singleplayer': 128, 'Casual': 115, 'Adventure': 114, '2D': 101, 'Interactive Fiction': 91, 'Exploration': 87, 'Choose Your Own Adventure': 85, 'Typing': 82, 'Atmospheric': 62}	Adventure, Casual, Indie, RPG, Simulation	1269950	1
Eggcode	Eggcode	3956	269	2044	0	2405	0	24.99	24.99	English, German, Simplified Chinese, Turkish, French, Spanish - Spain, Portuguese - Brazil, Hungarian, Traditional Chinese, Russian, Polish, Czech, Arabic, Italian, Romanian, Japanese, Ukrainian, Spanish - Latin America, Korean, Thai	{'Early Access': 233, 'Management': 211, 'Economy': 207, 'Game Development': 205, 'Simulation': 198, 'Strategy': 190, 'City Builder': 181, 'Trading': 176, 'Building': 168, 'Programming': 160, 'Base-Building': 159, 'Capitalism': 158, 'Sandbox': 151, 'Character Customization': 141, 'Multiplayer': 138, 'PvP': 132, 'Crafting': 125, '3D': 121, 'Casual': 118, 'Cartoony': 114}	Casual, Indie, Simulation, Strategy, Early Access	1342330	29
BioWare	Electronic Arts	32887	2910	3219	719	2140	1401	14.99	59.99	English, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian	{'Story Rich': 354, 'RPG': 341, 'Choices Matter': 307, 'Sci-fi': 296, 'Singleplayer': 256, 'Action': 242, 'Third-Person Shooter': 240, 'Space': 239, 'Character Customization': 217, 'Action RPG': 211, 'Sexual Content': 172, 'Shooter': 161, 'Great Soundtrack': 143, 'Nudity': 132, 'Atmospheric': 127, 'Female Protagonist': 114, 'Combat': 113, 'Military': 106, 'Classic': 99, 'Tactical RPG': 92}	Action, RPG	1328670	10
王韋	RMAsia	391	8	0	0	0	0	4.99	9.99	Simplified Chinese, Traditional Chinese, English, Japanese	{'RPG': 64, 'Dragons': 53, 'Combat': 46, 'RTS': 37, 'Story Rich': 36, 'JRPG': 35, 'Real Time Tactics': 25, '2D Platformer': 25, '2D': 23, 'CRPG': 23, 'Pixel Graphics': 20, 'Medieval': 20, 'Drama': 17, 'Magic': 15, 'Singleplayer': 15, 'RPGMaker': 15}	RPG	1673190	6
Bouncyrock Entertainment	Bouncyrock Entertainment	3181	209	856	230	279	230	24.99	24.99	English	{'Tabletop': 327, 'Dungeons & Dragons': 311, 'RPG': 311, 'Level Editor': 310, 'Online Co-Op': 289, 'Building': 284, 'Board Game': 273, 'Simulation': 258, 'Indie': 253, 'Early Access': 252, 'Multiplayer': 248, 'Sandbox': 243, 'CRPG': 243, 'Fantasy': 240, 'Party-Based RPG': 233, '3D': 224, 'Exploration': 219, 'Third Person': 217, 'Atmospheric': 205, 'Dark Fantasy': 187}	Indie, RPG, Simulation, Early Access	720620	1
Pingfang Games	Pingfang Games	3051	198	580	0	945	0	10.19	11.99	Simplified Chinese	{'Multiple Endings': 260, 'Choices Matter': 249, 'Drama': 247, 'Interactive Fiction': 236, 'Visual Novel': 235, 'Word Game': 224, 'Story Rich': 213, 'Martial Arts': 212, 'Resource Management': 208, 'Romance': 204, 'Alternate History': 195, 'RPG': 191, 'Simulation': 183, 'Indie': 182, 'Adventure': 180, 'Emotional': 178, 'Management': 173, 'Early Access': 162, 'Lore-Rich': 157, 'Text-Based': 150}	Adventure, Casual, Indie, RPG, Simulation	1126310	2
Dillon Earle	UncannyKiwi	1334	68	0	0	0	0	13.99	13.99	English	{'Simulation': 70, 'Physics': 56, 'Sports': 55, 'Controller': 52, 'Realistic': 46, '3D Platformer': 39, 'Singleplayer': 34, '3D': 31, 'e-sports': 28, 'First-Person': 27, 'Casual': 26, 'Third Person': 26, 'Indie': 25, 'Early Access': 24, 'Skating': 23, 'Character Customization': 22}	Casual, Indie, Simulation, Sports, Early Access	1648390	1
SureAI	SureAI	0	0	0	0	0	0	0.0	0.0	English, German	[]	Action, Adventure, RPG	976620	2
二色幽紫蝶, re零同人社	二色幽紫蝶, 东游鉴	2195	133	571	0	266	0	5.99	5.99	Simplified Chinese, English, Japanese	"{'Adventure': 117, 'Action': 116, 'Indie': 115, 'RPG': 114, 'Faith': 38, 'Bullet Hell': 36, 'Anime': 34, 'Pixel Graphics': 24, ""Shoot 'Em Up"": 19, 'Rogue-like': 17, 'Early Access': 10}"	Action, Adventure, Indie, RPG	1260810	4
Morteshka	HypeTrain Digital	4339	307	363	0	260	0	24.99	24.99	English, Russian, Simplified Chinese	{'Card Battler': 308, 'Turn-Based Tactics': 294, 'Card Game': 286, 'Dungeon Crawler': 285, 'Turn-Based': 281, 'Rogue-lite': 281, 'Female Protagonist': 276, 'Rogue-like': 268, 'Strategy RPG': 267, 'RPG': 264, 'Mythology': 255, 'Choices Matter': 250, 'Strategy': 249, 'Deckbuilding': 247, '3D': 244, 'Story Rich': 240, 'Dark Fantasy': 231, 'Open World': 231, 'Turn-Based Combat': 221, 'Fantasy': 220}	Adventure, Indie, RPG, Strategy	1138660	4
Rocket Rat Games	Rocket Rat Games	277	3	0	0	0	0	14.99	14.99	English	{'Puzzle': 141, 'Space': 131, 'Sandbox': 127, 'Building': 125, 'Funny': 124, 'Indie': 107, 'Relaxing': 103, 'Simulation': 101, 'Comedy': 100, 'Casual': 96, '2D': 91, 'Cute': 89, 'Colorful': 85, 'Singleplayer': 80, 'Pixel Graphics': 72, 'Sci-fi': 58, 'Aliens': 54, 'Spaceships': 52, 'Early Access': 28, 'Great Soundtrack': 20}	Casual, Indie, Simulation	1542810	1
Sigyaad Team	Sigyaad Team	541	17	0	0	0	0	2.99	2.99	English, Japanese, Korean, Portuguese - Brazil	{'Anime': 56, 'Casual': 55, 'Visual Novel': 53, 'Singleplayer': 45, 'Story Rich': 40, 'Short': 39, 'Cute': 31, '2D': 30, 'Colorful': 27, 'Atmospheric': 22, 'Emotional': 22, 'Relaxing': 21, 'First-Person': 21, 'Faith': 11, 'Psychological Horror': 7}	Casual	1639610	6
MDickie	MDickie	1331	70	393	0	528	0	9.99	19.99	English	"{'Sports': 295, 'Wrestling': 284, 'Character Customization': 270, '3D Fighter': 268, 'Simulation': 262, 'Choices Matter': 256, '3D': 247, ""Beat 'em up"": 230, 'Immersive Sim': 222, 'Cartoony': 212, 'Colorful': 202, 'Third Person': 190, 'Martial Arts': 175, '1980s': 175, 'Combat': 162, '4 Player Local': 146, 'Local Co-Op': 129, 'Local Multiplayer': 111, 'Singleplayer': 97, 'Multiplayer': 69}"	Action, Indie, RPG, Simulation, Sports	1620340	1
		0	0	0	0	0	0	0.0	0.0		[]		1570960	0
AZAMATIKA	AZAMATIKA	635	23	212	0	212	0	4.99	4.99	English, Russian	{'Casual': 189, '2D': 164, 'Simulation': 161, 'Comedy': 155, 'Arcade': 151, 'Puzzle': 136, 'Turn-Based Tactics': 126, 'Funny': 121, 'Point & Click': 115, 'Pixel Graphics': 114, 'Side Scroller': 99, 'Memes': 97, 'Dark Humor': 70, 'Fantasy': 70, 'Singleplayer': 44, 'Choices Matter': 43, 'Indie': 38, 'Clicker': 25, 'Great Soundtrack': 16}	Casual, Indie	1546790	2
Zachtronics	Zachtronics	1268	66	210	0	321	0	0.0	0.0	English	{'Solitaire': 53, 'Multiplayer': 49, 'Casual': 48, 'PvP': 47, 'Card Game': 46, 'Tabletop': 39, 'Free to Play': 38, '2D': 27, 'Family Friendly': 25, 'Action': 24, 'Indie': 24, 'Top-Down': 23, 'Psychological Horror': 11}	Action, Casual, Free to Play, Indie	1131190	1
Ryu Ga Gotoku Studio	SEGA	4073	290	1833	2	2019	2	19.99	19.99	English, Japanese, Traditional Chinese	"{'Action': 102, 'Adventure': 87, 'RPG': 61, 'Open World': 61, ""Beat 'em up"": 60, 'Action RPG': 51, 'Sexual Content': 46, 'Crime': 45, 'Third Person': 42, 'Story Rich': 41, 'Comedy': 41, 'JRPG': 40, 'Drama': 37, 'Violent': 36, 'Funny': 31, 'Singleplayer': 29, 'Anime': 27, 'Combat': 24, 'Great Soundtrack': 21, 'Mature': 7}"	Action, Adventure	1388590	4
Orube Game Studio	Orube Game Studio	350	7	0	0	0	0	14.99	14.99	English, Portuguese - Brazil, French, Italian, German, Spanish - Spain	{'Adventure': 138, 'Action': 132, 'Indie': 129, 'Metroidvania': 127, 'Precision Platformer': 121, 'Arcade': 112, 'Action-Adventure': 104, 'Platformer': 101, '2D Platformer': 92, '2D': 87, 'Colorful': 80, 'Pixel Graphics': 78, 'Funny': 68, 'Fantasy': 53, 'Retro': 40, 'Multiple Endings': 29, 'Singleplayer': 28, 'Cute': 6}	Action, Adventure, Indie	1262040	10
Unknown Worlds Entertainment	Unknown Worlds Entertainment	70208	6751	1753	547	1325	964	29.99	29.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Spanish - Latin America, Russian, Simplified Chinese, Turkish, Ukrainian, Czech, Finnish, Hungarian, Polish, Traditional Chinese, Slovak	{'Open World Survival Craft': 1065, 'Survival': 957, 'Underwater': 846, 'Open World': 814, 'Singleplayer': 805, 'Exploration': 748, 'Horror': 684, 'Base-Building': 671, 'Adventure': 660, 'Crafting': 551, 'First-Person': 539, 'Survival Horror': 489, 'Aliens': 483, 'Sci-fi': 471, 'Multiplayer': 393, 'Early Access': 388, 'Story Rich': 387, 'Atmospheric': 387, 'Great Soundtrack': 349, 'Sandbox': 345}	Adventure, Indie	848450	28
		0	0	0	0	0	0	0.0	0.0		[]		1625080	0
		0	0	0	0	0	0	0.0	0.0		[]		1669490	0
		0	0	0	0	0	0	0.0	0.0		[]		1828630	0
		0	0	0	0	0	0	0.0	0.0		[]		1822190	0
Rec Room	Rec Room	46770	4422	1594	61	118	22	0.0	0.0	English	{'Free to Play': 550, 'VR': 509, 'Multiplayer': 463, 'Online Co-Op': 295, 'Funny': 293, 'Massively Multiplayer': 277, 'First-Person': 269, 'Casual': 244, 'Adventure': 239, 'Co-op': 237, 'Sports': 227, 'Sandbox': 215, 'Family Friendly': 187, 'Action': 178, 'Simulation': 169, 'Character Customization': 164, 'Horror': 160, '3D': 160, 'Action-Adventure': 159, 'Singleplayer': 157}	Adventure, Casual, Free to Play, Massively Multiplayer	471710	1
Eric Thullen	Eric Thullen	771	33	73	0	73	0	19.99	19.99	English	{'VR': 51, 'Adventure': 50, 'Indie': 44, 'RPG': 43, 'Dungeon Crawler': 43, 'Action': 43, 'Rogue-like': 38, 'Rogue-lite': 37, 'Voxel': 31, 'Early Access': 28, 'Singleplayer': 24, 'Replay Value': 24, 'Procedural Generation': 23, 'Loot': 21, 'Magic': 20, 'Perma Death': 19, 'Gore': 15, 'Pixel Graphics': 6, 'Multiplayer': 5, 'VR Only': 1}	Action, Adventure, Indie, RPG, Early Access	1125240	1
Loser/s	OTAKU Plan	615	23	403	0	403	0	19.99	19.99	Japanese, English, Simplified Chinese	{'Sexual Content': 272, 'Nudity': 266, 'Time Management': 263, 'Cyberpunk': 261, 'Visual Novel': 257, 'Puzzle': 224, 'JRPG': 223, 'Anime': 220, 'Indie': 218, 'Time Travel': 216, 'Cute': 215, 'Lore-Rich': 208, 'Story Rich': 170, 'Colorful': 168, 'Post-apocalyptic': 162, 'Sci-fi': 150, 'Drama': 146, 'Adventure': 121, 'Futuristic': 119, 'Singleplayer': 117}	Adventure, Indie, RPG	1558510	4
Nihon Falcom, Engine Software BV, PH3 GmbH	NIS America, Inc.	1671	99	5978	2211	6165	2211	59.99	59.99	English, Japanese	{'RPG': 98, 'JRPG': 45, 'Anime': 40, 'Turn-Based': 39, 'Story Rich': 38, 'Great Soundtrack': 29, 'Singleplayer': 20, 'Fantasy': 15, 'Romance': 15, 'Mechs': 14, 'Turn-Based Combat': 13, 'Adventure': 5}	RPG	1198090	2
RASK	HIKARI FIELD	610	23	421	0	740	0	34.99	34.99	Japanese, Simplified Chinese, Traditional Chinese	{'Casual': 75, 'Adventure': 64, 'Interactive Fiction': 50, 'Anime': 49, 'Visual Novel': 48, 'Word Game': 47, 'Story Rich': 33, 'Cinematic': 30, 'Drama': 30, 'Singleplayer': 25, 'Sexual Content': 24, 'Cute': 20, 'Mystery': 19}	Adventure, Casual	1518770	5
Alientrap	Whitethorn Games, WhisperGames	1960	123	115	0	115	0	19.99	19.99	English, Japanese, Simplified Chinese, Traditional Chinese, Spanish - Spain, Korean, Russian	{'Story Rich': 720, 'Crafting': 719, 'Investigation': 706, 'RPG': 705, 'Exploration': 703, 'Conversation': 697, 'Female Protagonist': 694, 'Atmospheric': 688, 'Stylized': 681, 'Colorful': 681, 'Dark Fantasy': 681, 'Singleplayer': 679, 'Casual': 674, '2D': 666, 'Fantasy': 662, '2.5D': 659, 'Magic': 654, 'Gothic': 648, 'Adventure': 646, 'Controller': 633}	Adventure, Casual, Indie, RPG	729000	11
Nihon Falcom, PH3 GmbH, Engine Software BV	NIS America, Inc.	1262	69	1	1	1	1	59.99	59.99	English, French, Japanese	{'JRPG': 68, 'Action': 62, 'Action RPG': 60, 'RPG': 53, 'Story Rich': 52, 'Beautiful': 42, 'Dark': 40, 'Fantasy': 30, 'Colorful': 30, 'Drama': 29, 'Anime': 27, 'Singleplayer': 26, 'Great Soundtrack': 23, '3D': 22, 'Adventure': 9, 'Hack and Slash': 8, 'Open World': 5}	Action, RPG	1351630	3
Dual Effect, Abstract Digital	PQube	3844	283	212	0	254	0	10.99	19.99	English, French, German, Spanish - Spain, Russian, Spanish - Latin America, Portuguese - Brazil, Italian, Japanese, Korean, Simplified Chinese, Traditional Chinese	{'Survival Horror': 244, 'Horror': 224, 'Puzzle': 219, 'Psychological Horror': 214, 'Atmospheric': 203, 'Female Protagonist': 194, 'Third Person': 188, 'Singleplayer': 176, 'Nudity': 175, 'Combat': 174, 'Story Rich': 171, 'Dark': 164, 'Hidden Object': 152, 'Exploration': 152, 'Survival': 145, 'Gore': 138, 'Old School': 133, '3D': 127, 'Modern': 119, 'Adventure': 110}	Action, Adventure	1367590	21
Games by Malcs	Jagex Ltd	8131	673	12555	5039	3664	6939	9.99	9.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish	{'Idler': 160, 'Casual': 125, 'RPG': 124, 'Indie': 114, 'Adventure': 100, 'Singleplayer': 95, '2D': 90, 'Mining': 90, 'Minimalist': 81, 'Cartoon': 80, 'Fantasy': 78, 'Colorful': 77, 'Automation': 77, 'Early Access': 77, 'Magic': 73, 'Demons': 73, 'Crafting': 72, 'Point & Click': 70, 'Combat': 70, 'Fishing': 67}	Adventure, Casual, Indie, RPG	1267910	21
Deepnight Games	Deepnight Games	498	17	0	0	0	0	9.99	9.99	English, French, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Turkish, Spanish - Latin America, Basque	{'2D Platformer': 129, 'Mystery': 124, 'Exploration': 120, 'Action-Adventure': 117, 'Atmospheric': 114, 'Colorful': 108, 'Casual': 106, 'Family Friendly': 104, 'Short': 102, 'Platformer': 100, 'Singleplayer': 97, 'Action': 95, 'Side Scroller': 93, '2D': 91, 'Indie': 89, 'Pixel Graphics': 88, 'Adventure': 85, 'Survival': 83, 'Combat': 81, 'Story Rich': 78}	Action, Adventure, Indie	1662480	19
		0	0	0	0	0	0	0.0	0.0		[]		1577420	0
Lyrebird Studio, Starlike Inc.	CFK Co., Ltd.	951	48	1406	0	1406	0	24.99	24.99	English, Japanese, Korean	{'Action': 72, 'Casual': 68, 'Rhythm': 55, 'Arcade': 44, '2D': 39, 'Anime': 34, 'Emotional': 29, 'Early Access': 27, 'Drama': 27, 'Indie': 24, 'Relaxing': 24, 'Space': 23, 'Futuristic': 20, 'Singleplayer': 19, 'Linear': 18, 'Music': 15}	Action, Casual, Indie, Early Access	1802720	3
Arc System Works	Arc System Works	34896	3343	3108	429	1274	498	29.99	39.99	English, Japanese, Simplified Chinese, Traditional Chinese, French, Italian, German, Spanish - Spain, Korean	{'2D Fighter': 349, 'Fighting': 345, 'Anime': 312, 'Great Soundtrack': 299, '2.5D': 263, 'PvP': 261, 'Arcade': 248, 'Lore-Rich': 218, 'Action': 208, '2D': 207, '3D': 198, 'Story Rich': 194, 'Multiplayer': 185, 'Fantasy': 171, 'Local Multiplayer': 158, 'Combat': 154, 'Drama': 151, 'Cinematic': 150, 'Casual': 145, 'Singleplayer': 116}	Action	1384160	13
Fabien Weibel, Bubblebird Studio	Fabien Weibel, Mooneye Studios	586	23	0	0	0	0	8.99	8.99	English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Adventure': 228, 'Casual': 222, 'Exploration': 222, 'Cute': 218, 'Indie': 214, 'Nature': 208, 'Management': 207, 'Building': 192, 'Relaxing': 191, '3D': 188, 'Open World': 185, 'Cozy': 185, 'Colorful': 181, 'Puzzle': 180, 'Family Friendly': 179, 'Short': 177, 'Wholesome': 169, 'Third Person': 163, 'Singleplayer': 158, 'Funny': 153}	Adventure, Indie, RPG	1549550	16
yeswecamp	yeswecamp	1761	111	542	0	757	0	9.99	9.99	English, German, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Russian, Spanish - Latin America	{'Action': 207, 'Shooter': 202, 'Strategy': 200, 'Stealth': 197, 'Social Deduction': 193, 'Heist': 188, '3D': 185, 'Detective': 183, 'Hero Shooter': 181, 'Multiplayer': 179, 'FPS': 169, 'Class-Based': 163, 'Level Editor': 157, 'Outbreak Sim': 143, 'First-Person': 134, 'Casual': 131, 'PvP': 126, 'Singleplayer': 123, 'Tactical': 117, 'Asynchronous Multiplayer': 104}	Action, Casual, Indie, Strategy	1521580	16
