;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
6464;1337070;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-18;2020-06-18
6465;1337340;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2020-Jul-28;2020-07-28
6466;1338180;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Jul-21;2020-07-21
6467;1339810;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-17;2020-06-17
6468;1340820;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-22;2020-06-22
6469;1341830;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-4S;
6470;1343050;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2020-Aug-14;2020-08-14
6471;1343100;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-10;2020-07-10
6472;1343510;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Jun-30;2020-06-30
6473;1344760;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-17;2020-07-17
6474;1345240;0;False;;;;1.0;1.0;0.0;2.0;;4.0;2020-Jun-29;2020-06-29
6475;1347390;0;False;full;;;1.0;0.0;0.0;1.0;;7.0;2020-Jun-26;2020-06-26
6476;1350470;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ul-1J;
6477;1350590;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-Nov-11;2020-11-11
6478;1353040;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2020-ep-9S;
6479;1353690;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-10;2020-07-10
6480;1354800;0;False;full;;;1.0;1.0;1.0;3.0;;10.0;2020-Jul-27;2020-07-27
6481;1354970;0;False;;;;1.0;0.0;0.0;1.0;;29.0;2020-Jul-31;2020-07-31
6482;1355070;0;False;;1.0;;1.0;0.0;0.0;1.0;;11.0;2020-Jul-26;2020-07-26
6483;1356750;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ug-5A;
6484;1356790;0;False;full;;;1.0;1.0;1.0;3.0;;13.0;2020-Sep-16;2020-09-16
6485;1358430;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ug-6A;
6486;1358590;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Jul-30;2020-07-30
6487;1359340;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-12;2020-08-12
6488;1360260;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-25;2020-07-25
6489;1360480;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ug-9A;
6490;1360890;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-18;2020-10-18
6491;1361950;0;False;;;;1.0;0.0;0.0;1.0;;23.0;2020-Oct-19;2020-10-19
6492;1364750;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Jul-22;2020-07-22
6493;1365380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-1O;
6494;1367380;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2020-Jul-30;2020-07-30
6495;1368000;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-3N;
6496;1368560;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ug-4A;
6497;1371000;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-25;2020-11-25
6498;1371120;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-ug-3A;
6499;1371180;0;False;full;;;1.0;0.0;0.0;1.0;;30.0;2020-Sep-23;2020-09-23
6500;1372120;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jul-31;2020-07-31
6501;1372670;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2020-ep-3S;
6502;1375090;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-12;2020-08-12
6503;1375120;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-4S;
6504;1376140;0;False;full;;;1.0;1.0;0.0;2.0;;26.0;2020-Oct-20;2020-10-20
6505;1376350;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-7S;
6506;1377200;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ug-7A;
6507;1378100;0;False;full;;;1.0;0.0;0.0;1.0;;17.0;2020-ep-1S;
6508;1382310;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Aug-21;2020-08-21
6509;1382870;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Dec-10;2020-12-10
6510;1383220;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Aug-14;2020-08-14
6511;1384450;0;False;full;;;1.0;1.0;1.0;3.0;;;2020-Oct-14;2020-10-14
6512;1385750;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-11;2020-09-11
6513;1385830;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Aug-20;2020-08-20
6514;1386680;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-1O;
6515;1390870;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ep-4S;
6516;1390920;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Oct-26;2020-10-26
6517;1391130;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2020-ov-1N;
6518;1391620;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-28;2020-08-28
6519;1391770;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-27;2020-08-27
6520;1392000;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-ep-1S;
6521;1392230;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2020-Nov-10;2020-11-10
6522;1392410;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2020-Oct-18;2020-10-18
6523;1392660;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-28;2020-08-28
6524;1393550;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-31;2020-12-31
6525;1393650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-13;2020-10-13
6526;1395470;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-2S;
6527;1396950;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-16;2020-10-16
6528;1397050;0;False;full;;;1.0;0.0;1.0;2.0;;;2020-Oct-21;2020-10-21
6529;1397960;0;False;;;;1.0;1.0;0.0;2.0;;15.0;2020-Oct-29;2020-10-29
6530;1398290;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-28;2020-09-28
6531;1398900;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-13;2020-10-13
6532;1399040;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-20;2020-10-20
6533;1401870;0;False;;;;1.0;0.0;1.0;2.0;;48.0;2020-ov-4N;
6534;1402060;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2020-Oct-13;2020-10-13
6535;1402130;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-28;2020-12-28
6536;1402380;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-ct-6O;
6537;1403550;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2020-Nov-26;2020-11-26
6538;1410300;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Nov-17;2020-11-17
6539;1412440;18;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-2O;
6540;1412750;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-22;2020-09-22
6541;1413440;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-5O;
6542;1413780;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-Sep-25;2020-09-25
6543;1414060;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2020-Oct-15;2020-10-15
6544;1414920;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-27;2020-11-27
6545;1417170;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-9O;
6546;1417450;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-12;2020-11-12
6547;1418490;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-30;2020-09-30
6548;1418520;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-4N;
6549;1419140;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-22;2020-10-22
6550;1419770;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2020-Sep-25;2020-09-25
6551;1423970;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2020-Oct-27;2020-10-27
6552;1424120;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-4O;
6553;1424650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-16;2020-09-16
6554;1424960;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-13;2020-10-13
6555;1425170;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-7O;
6556;1426130;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-22;2020-10-22
6557;1427540;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-1N;
6558;1427770;0;False;;1.0;;1.0;0.0;0.0;1.0;;9.0;2020-ov-9N;
6559;1429800;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-28;2020-12-28
6560;1431470;0;False;;;;1.0;0.0;1.0;2.0;;18.0;2020-Oct-28;2020-10-28
6561;1432000;0;False;;;;1.0;0.0;0.0;1.0;;2.0;2020-Oct-29;2020-10-29
6562;1433910;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Oct-21;2020-10-21
6563;1434550;0;False;full;;;1.0;0.0;0.0;1.0;;9.0;2020-Nov-11;2020-11-11
6564;1436910;0;False;;1.0;;1.0;1.0;1.0;3.0;;7.0;2020-Nov-26;2020-11-26
6565;1439790;0;False;;;;1.0;0.0;0.0;1.0;;5.0;2020-Nov-14;2020-11-14
6566;1440380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-28;2020-12-28
6567;1443030;0;False;full;;;1.0;0.0;0.0;1.0;;53.0;2020-Dec-11;2020-12-11
6568;1443650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-17;2020-11-17
6569;1445670;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-ov-9N;
6570;1447970;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ec-6D;
6571;1449960;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-10;2020-11-10
6572;1450070;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2020-Nov-12;2020-11-12
6573;1451440;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-23;2020-11-23
6574;1451980;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-20;2020-11-20
6575;1453480;0;False;full;;;1.0;0.0;0.0;1.0;;23.0;2020-Dec-17;2020-12-17
6576;1455730;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-ec-2D;
6577;1455930;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Nov-10;2020-11-10
6578;1456870;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-25;2020-11-25
6579;1458250;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2020-Nov-10;2020-11-10
6580;1458650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-17;2020-11-17
6581;1459740;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Dec-21;2020-12-21
6582;1459840;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2020-Nov-17;2020-11-17
6583;1460530;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-27;2020-11-27
6584;1460910;0;False;full;;;1.0;1.0;0.0;2.0;;;2020-Nov-15;2020-11-15
6585;1461240;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Nov-20;2020-11-20
6586;1463380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-18;2020-11-18
6587;1465060;0;False;;;;1.0;0.0;0.0;1.0;;14.0;2020-Nov-26;2020-11-26
6588;1466240;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2020-ec-7D;
6589;1466620;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-Dec-21;2020-12-21
6590;1469230;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-24;2020-11-24
6591;1470680;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Dec-24;2020-12-24
6592;1475470;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-17;2020-12-17
6593;1479910;0;False;;;;1.0;1.0;0.0;2.0;;;2020-Dec-21;2020-12-21
6594;1480210;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2020-ec-8D;
6595;1488220;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-23;2020-12-23
6596;1489220;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-25;2020-12-25
6597;1491540;0;False;;1.0;;1.0;0.0;0.0;1.0;;3.0;2020-Dec-24;2020-12-24
6598;1497240;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Dec-31;2020-12-31
6599;1500400;0;False;;;;1.0;1.0;1.0;3.0;;;2020-Dec-29;2020-12-29
6600;1292550;0;True;;;;1.0;0.0;0.0;1.0;;;2020-May-14;2020-05-14
6601;872410;0;False;;41.0;;1.0;0.0;0.0;1.0;10621.0;47.0;2020-Jan-15;2020-01-15
6602;756410;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jan-13;2020-01-13
6603;715810;0;True;;2.0;;1.0;1.0;1.0;3.0;;65.0;2020-Oct-12;2020-10-12
6604;495600;0;True;;1.0;;1.0;1.0;1.0;3.0;;;2020-Apr-10;2020-04-10
6605;1407190;0;False;full;;;1.0;1.0;0.0;2.0;;24.0;2020-Nov-10;2020-11-10
6606;821350;0;False;full;;;1.0;0.0;0.0;1.0;314.0;;2020-Mar-17;2020-03-17
6607;963220;0;False;full;;;1.0;1.0;0.0;2.0;;11.0;2020-ov-5N;
6608;1266560;0;True;;2.0;;1.0;1.0;0.0;2.0;;;2020-Oct-14;2020-10-14
6609;898010;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-26;2020-10-26
6610;1440870;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-23;2020-10-23
6611;434190;0;False;full;1.0;54.0;1.0;0.0;0.0;1.0;135.0;15.0;2020-Apr-29;2020-04-29
6612;251650;0;False;full;1.0;;1.0;0.0;0.0;1.0;;36.0;2020-Oct-22;2020-10-22
6613;650740;0;False;;;;1.0;0.0;0.0;1.0;;41.0;2020-eb-2F;
6614;427880;0;False;;;;1.0;0.0;0.0;1.0;800.0;45.0;2020-Jun-18;2020-06-18
6615;769720;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Mar-31;2020-03-31
6616;1229090;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Feb-25;2020-02-25
6617;1262080;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Mar-21;2020-03-21
6618;1380780;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2020-Aug-10;2020-08-10
6619;1264220;0;True;;;;1.0;0.0;0.0;1.0;;27.0;2020-Oct-26;2020-10-26
6620;942020;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2020-Jan-31;2020-01-31
6621;1218360;0;True;;;;1.0;1.0;0.0;2.0;;;2020-un-4J;
6622;1277320;0;False;;;;1.0;0.0;0.0;1.0;;28.0;2020-un-3J;
6623;1313560;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-May-21;2020-05-21
6624;1436980;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-ec-2D;
6625;1177430;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jan-22;2020-01-22
6626;1097300;0;True;;;;1.0;1.0;0.0;2.0;;3.0;2020-eb-5F;
6627;1217220;0;False;;2.0;;1.0;0.0;0.0;1.0;;36.0;2020-May-21;2020-05-21
6628;589250;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2020-Oct-10;2020-10-10
6629;590790;0;False;;;;1.0;0.0;0.0;1.0;;21.0;2020-ct-9O;
6630;1199060;0;True;;;;1.0;0.0;0.0;1.0;;;2020-an-5J;
6631;1236760;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-17;2020-02-17
6632;1435020;0;False;;;;1.0;0.0;0.0;1.0;;32.0;2020-Oct-26;2020-10-26
6633;1464200;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-18;2020-11-18
6634;1486890;0;True;full;;;1.0;1.0;1.0;3.0;;;2020-Dec-30;2020-12-30
6635;886160;0;True;;;;1.0;1.0;1.0;3.0;;;2020-ul-4J;
6636;853330;0;False;;;;1.0;0.0;0.0;1.0;;;2020-pr-2A;
6637;1007070;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2020-Mar-12;2020-03-12
6638;1135200;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2020-Jan-17;2020-01-17
6639;1167970;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Apr-21;2020-04-21
6640;1212960;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2020-ov-4N;
6641;1224050;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Feb-25;2020-02-25
6642;1227390;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2020-eb-5F;
6643;1228670;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-4S;
6644;1249850;0;False;;2.0;;1.0;1.0;0.0;2.0;;4.0;2020-Feb-29;2020-02-29
6645;1254590;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2020-ar-6M;
6646;1267330;0;True;;;;1.0;0.0;0.0;1.0;;15.0;2020-pr-9A;
6647;1271460;0;False;;;;1.0;0.0;0.0;1.0;;47.0;2020-pr-8A;
6648;1287420;0;False;full;;;1.0;0.0;0.0;1.0;;20.0;2020-ay-1M;
6649;1339820;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-16;2020-06-16
6650;1346680;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-28;2020-06-28
6651;1365400;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-ec-3D;
6652;1373240;0;False;;;;1.0;0.0;0.0;1.0;;32.0;2020-Oct-30;2020-10-30
6653;1440810;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Oct-28;2020-10-28
6654;1400100;0;False;;;;1.0;0.0;0.0;1.0;102.0;4.0;2020-Sep-10;2020-09-10
6655;1265360;0;False;;3.0;;1.0;0.0;0.0;1.0;;25.0;2020-Mar-25;2020-03-25
6656;1340600;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Aug-19;2020-08-19
6657;1179680;0;True;;;;1.0;1.0;1.0;3.0;;80.0;2020-Jul-24;2020-07-24
6658;1263840;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Apr-10;2020-04-10
6659;1280550;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Apr-17;2020-04-17
6660;1372700;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2020-Nov-12;2020-11-12
6661;293220;0;False;full;3.0;;1.0;0.0;0.0;1.0;626.0;60.0;2020-Feb-17;2020-02-17
6662;1270980;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-10;2020-12-10
6663;921940;;;;;;;;;;;;;
6664;1382530;;;;;;;;;;;;;
6665;1198260;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jan-10;2020-01-10
6666;1280370;0;False;;;;1.0;0.0;0.0;1.0;218.0;;2020-Apr-14;2020-04-14
6667;1204700;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Aug-21;2020-08-21
6668;1312950;0;False;;;;1.0;1.0;0.0;2.0;;24.0;2020-ug-1A;
6669;1319430;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jun-25;2020-06-25
6670;987150;0;False;full;;;1.0;0.0;0.0;1.0;433.0;;2020-Aug-28;2020-08-28
6671;971650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jan-23;2020-01-23
6672;1445810;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Nov-19;2020-11-19
6673;1449420;0;False;;1.0;;1.0;0.0;0.0;1.0;;100.0;2020-Dec-21;2020-12-21
6674;1466290;0;True;;;;1.0;1.0;0.0;2.0;;;2020-Nov-25;2020-11-25
6675;1106750;0;False;;;;1.0;0.0;0.0;1.0;3217.0;;2020-Jul-17;2020-07-17
6676;1254400;0;False;;;;1.0;0.0;1.0;2.0;274.0;;2020-Mar-10;2020-03-10
6677;1247370;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ep-3S;
6678;1174780;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-24;2020-02-24
6679;1224380;0;False;;;;1.0;1.0;1.0;3.0;;7.0;2020-ay-4M;
6680;1234120;0;False;full;8.0;;1.0;0.0;0.0;1.0;;14.0;2020-ep-7S;
6681;1252050;0;True;full;;;1.0;0.0;0.0;1.0;;1.0;2020-May-15;2020-05-15
6682;1261880;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2020-Apr-23;2020-04-23
6683;1362430;0;False;;;;1.0;1.0;0.0;2.0;;8.0;2020-ul-8J;
6684;1023680;0;False;;;;1.0;0.0;0.0;1.0;;33.0;2020-Jan-30;2020-01-30
6685;1106350;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ar-1M;
6686;1263680;0;False;;;;1.0;0.0;0.0;1.0;;;2020-un-1J;
6687;1265810;0;True;full;;;1.0;0.0;0.0;1.0;;5.0;2020-Apr-10;2020-04-10
6688;1266480;0;False;full;;;1.0;0.0;0.0;1.0;;75.0;2020-ay-1M;
6689;1289500;0;True;;1.0;;1.0;0.0;0.0;1.0;;9.0;2020-Apr-27;2020-04-27
6690;1305380;0;False;;;;1.0;0.0;0.0;1.0;;;2020-un-4J;
6691;1315650;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jun-12;2020-06-12
6692;1356460;0;True;;;;1.0;1.0;0.0;2.0;;;2020-Jul-16;2020-07-16
6693;1359890;0;False;;1.0;;1.0;1.0;1.0;3.0;;15.0;2020-Jul-29;2020-07-29
6694;1382840;0;False;;3.0;;1.0;1.0;0.0;2.0;;4.0;2020-Aug-21;2020-08-21
6695;1409370;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Sep-29;2020-09-29
6696;1420330;0;False;;;;1.0;0.0;0.0;1.0;;24.0;2020-Sep-30;2020-09-30
6697;1431630;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Oct-16;2020-10-16
6698;1451360;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2020-Nov-13;2020-11-13
6699;1271630;0;False;;2.0;;1.0;1.0;0.0;2.0;;5.0;2020-pr-9A;
6700;1221420;0;False;;;;1.0;0.0;0.0;1.0;;;2020-eb-5F;
6701;1226250;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Feb-15;2020-02-15
6702;1285870;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-May-16;2020-05-16
6703;1276470;0;False;;;;1.0;0.0;0.0;1.0;266.0;;2020-ul-2J;
6704;1055490;0;False;;;;1.0;0.0;0.0;1.0;175.0;6.0;2020-Mar-16;2020-03-16
6705;1388370;0;False;;;;1.0;0.0;0.0;1.0;163.0;;2020-Aug-20;2020-08-20
6706;1392700;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Oct-28;2020-10-28
6707;711380;0;False;full;;;1.0;0.0;0.0;1.0;;0.0;2020-ct-2O;
6708;1047860;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-1O;
6709;1173110;0;False;;;;1.0;0.0;0.0;1.0;;64.0;2020-Jul-11;2020-07-11
6710;1208380;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Jan-30;2020-01-30
6711;1233380;0;False;full;;;1.0;0.0;0.0;1.0;;13.0;2020-Feb-21;2020-02-21
6712;1244960;0;True;full;;;1.0;0.0;0.0;1.0;;;2020-Mar-16;2020-03-16
6713;1245610;0;True;;;;1.0;0.0;0.0;1.0;;;2020-pr-4A;
6714;1039590;0;True;full;;;1.0;0.0;0.0;1.0;;10.0;2020-May-14;2020-05-14
6715;1107730;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Mar-17;2020-03-17
6716;1206000;0;False;;;;1.0;0.0;0.0;1.0;;;2020-an-4J;
6717;1222130;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Feb-10;2020-02-10
6718;1274310;0;False;full;;;1.0;0.0;0.0;1.0;;;2020-May-17;2020-05-17
6719;1311220;0;False;;1.0;;1.0;1.0;1.0;3.0;;15.0;2020-May-22;2020-05-22
6720;1169060;0;False;full;1.0;;1.0;0.0;0.0;1.0;;;2020-Mar-20;2020-03-20
6721;1198080;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ug-1A;
6722;1218550;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ov-3N;
6723;1233230;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ar-6M;
6724;1235950;0;False;;;;1.0;1.0;1.0;3.0;;20.0;2020-Feb-17;2020-02-17
6725;1256500;0;False;;;;1.0;0.0;0.0;1.0;;26.0;2020-Apr-21;2020-04-21
6726;1260910;0;False;;;;1.0;0.0;0.0;1.0;;;2020-ct-9O;
6727;1301250;0;False;full;;;1.0;0.0;1.0;2.0;;;2020-ug-5A;
6728;1302090;0;False;;;;1.0;0.0;0.0;1.0;;19.0;2020-Jun-26;2020-06-26
6729;1309350;0;False;;;;1.0;0.0;0.0;1.0;;;2020-May-27;2020-05-27
6730;1316520;0;True;;;;1.0;0.0;0.0;1.0;;;2020-un-2J;
6731;1318520;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Dec-28;2020-12-28
6732;1332590;0;False;;;;1.0;1.0;1.0;3.0;;99.0;2020-Sep-16;2020-09-16
6733;1337780;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2020-Jul-14;2020-07-14
6734;1340770;0;False;;;;1.0;0.0;0.0;1.0;;45.0;2020-Sep-15;2020-09-15
6735;1362520;0;False;;;;1.0;1.0;1.0;3.0;;34.0;2020-Dec-17;2020-12-17
6736;1364430;0;False;full;;;1.0;1.0;1.0;3.0;;80.0;2020-Aug-20;2020-08-20
6737;1371220;0;False;;1.0;;1.0;0.0;0.0;1.0;;10.0;2020-Oct-20;2020-10-20
6738;1372390;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Dec-27;2020-12-27
6739;1387410;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Aug-24;2020-08-24
6740;1395900;0;False;;;;1.0;1.0;0.0;2.0;;;2020-ov-3N;
6741;1406900;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-18;2020-09-18
6742;1419190;0;False;;1.0;;1.0;1.0;1.0;3.0;;38.0;2020-Oct-22;2020-10-22
6743;1424890;0;True;;;;1.0;0.0;0.0;1.0;;;2020-Oct-29;2020-10-29
6744;1440750;0;True;;;;1.0;0.0;0.0;1.0;;;2020-ov-1N;
6745;1461000;0;False;;2.0;;1.0;0.0;0.0;1.0;;9.0;2020-Nov-17;2020-11-17
6746;1500240;0;False;full;;;1.0;0.0;1.0;2.0;;27.0;2020-Dec-28;2020-12-28
6747;1417500;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Sep-25;2020-09-25
6748;291840;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2020-Jul-22;2020-07-22
6749;1172950;0;False;full;;;1.0;0.0;0.0;1.0;;4.0;2020-Feb-28;2020-02-28
6750;1225870;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2020-Jan-31;2020-01-31
6751;1207400;0;False;;;;1.0;1.0;0.0;2.0;;4.0;2020-Jan-17;2020-01-17
6752;1215860;0;False;;;;1.0;0.0;0.0;1.0;;;2020-Jan-28;2020-01-28
6753;1324560;0;False;;2.0;;1.0;0.0;0.0;1.0;;;2020-Jun-30;2020-06-30
