;appid;required_age;is_free;controller_support;dlc;metacritic;windows;mac;linux;platforms_num;recommendations;achievements;release_date;release_date_final
4074;993500;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2019-Apr-18;2019-04-18
4075;999360;0;False;;1.0;;1.0;0.0;0.0;1.0;;5.0;2019-an-7J;
4076;999430;0;False;full;;;1.0;1.0;1.0;3.0;;;2019-Nov-22;2019-11-22
4077;1004600;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jan-12;2019-01-12
4078;1012360;0;False;;;;1.0;1.0;1.0;3.0;;20.0;2019-ug-6A;
4079;1019790;0;True;full;;;1.0;1.0;1.0;3.0;;21.0;2019-ay-7M;
4080;1020420;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-30;2019-06-30
4081;1024520;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Feb-18;2019-02-18
4082;1025000;0;False;;;;1.0;1.0;1.0;3.0;;92.0;2019-Mar-14;2019-03-14
4083;1049090;0;False;;;;1.0;0.0;0.0;1.0;;;2019-pr-6A;
4084;1058630;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2019-May-13;2019-05-13
4085;1077560;0;False;;;;1.0;1.0;0.0;2.0;;22.0;2019-Aug-27;2019-08-27
4086;1078750;0;False;;;;1.0;1.0;0.0;2.0;;;2019-May-15;2019-05-15
4087;1083990;0;False;;;;1.0;1.0;1.0;3.0;;3.0;2019-May-28;2019-05-28
4088;1089050;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun-17;2019-06-17
4089;1101840;0;False;;;;1.0;0.0;0.0;1.0;;9.0;2019-l-Ju;
4090;1124190;0;False;;;;1.0;0.0;0.0;1.0;;7.0;2019-ug-9A;
4091;1125730;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Sep-11;2019-09-11
4092;1126280;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ct-7O;
4093;1127180;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Aug-15;2019-08-15
4094;1129350;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct-29;2019-10-29
4095;1025580;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Feb-13;2019-02-13
4096;1061300;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr-26;2019-04-26
4097;1052210;0;False;;;;1.0;1.0;1.0;3.0;;;2019-ug-3A;
4098;1079440;0;False;full;;;1.0;1.0;1.0;3.0;;15.0;2019-Jul-24;2019-07-24
4099;1105730;0;False;;;;1.0;0.0;0.0;1.0;;33.0;2019-Jul-24;2019-07-24
4100;1205590;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-23;2019-12-23
4101;1029900;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2019-Jun-24;2019-06-24
4102;1082110;0;False;;3.0;;1.0;0.0;0.0;1.0;;30.0;2019-May-21;2019-05-21
4103;1128450;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2019-Oct19-20;
4104;1170180;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Dec-12;2019-12-12
4105;940580;0;False;full;1.0;;1.0;0.0;0.0;1.0;135.0;37.0;2019-Jul-18;2019-07-18
4106;1155420;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Sep-23;2019-09-23
4107;1056860;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Apr-26;2019-04-26
4108;809340;0;False;;;;1.0;0.0;0.0;1.0;;;2019-eb-6F;
4109;1008000;0;False;;;;1.0;0.0;0.0;1.0;;;2019-eb-1F;
4110;619230;0;False;;;;1.0;1.0;1.0;3.0;;;2019-Jul-24;2019-07-24
4111;974150;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jan-29;2019-01-29
4112;1053650;0;False;;1.0;;1.0;0.0;0.0;1.0;;11.0;2019-Apr-11;2019-04-11
4113;1066670;0;False;;;;1.0;1.0;1.0;3.0;;17.0;2019-May-10;2019-05-10
4114;1130590;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-ep-3S;
4115;1032120;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun19-20;
4116;1058370;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-24;2019-06-24
4117;987720;0;False;full;;;1.0;0.0;0.0;1.0;314.0;45.0;2019-Aug-22;2019-08-22
4118;1083430;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-30;2019-05-30
4119;762830;0;False;;1.0;84.0;1.0;1.0;0.0;2.0;984.0;11.0;2019-Aug-23;2019-08-23
4120;1022990;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct-31;2019-10-31
4121;1163150;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Dec-12;2019-12-12
4122;782670;0;True;;;;1.0;1.0;1.0;3.0;;;2019-Feb-21;2019-02-21
4123;903730;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Apr-11;2019-04-11
4124;899390;0;False;full;;64.0;1.0;0.0;0.0;1.0;536.0;32.0;2019-Mar-26;2019-03-26
4125;1054370;0;True;;;;1.0;0.0;0.0;1.0;;8.0;2019-Dec-18;2019-12-18
4126;1138300;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-ec-7D;
4127;641080;0;False;;4.0;;1.0;0.0;0.0;1.0;2104.0;;2019-Feb-26;2019-02-26
4128;1017350;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-eb-1F;
4129;345330;0;True;full;2.0;;1.0;0.0;0.0;1.0;200.0;37.0;2019-May-17;2019-05-17
4130;629550;0;True;;;;1.0;0.0;0.0;1.0;;9.0;2019-ay-3M;
4131;768470;0;False;;;;1.0;0.0;0.0;1.0;;;2019-an-2J;
4132;875810;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2019-Mar-22;2019-03-22
4133;955860;0;False;full;;;1.0;0.0;0.0;1.0;;8.0;2019-May-28;2019-05-28
4134;965250;0;False;;;;1.0;0.0;0.0;1.0;;0.0;2019-eb-6F;
4135;982850;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2019-Feb-14;2019-02-14
4136;1001010;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May20-19;
4137;1001590;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2019-Jun-21;2019-06-21
4138;1007870;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Feb-14;2019-02-14
4139;1011240;0;False;;;;1.0;1.0;1.0;3.0;;16.0;2019-Jan-31;2019-01-31
4140;1013120;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Feb-22;2019-02-22
4141;1022130;0;False;full;;;1.0;0.0;0.0;1.0;;12.0;2019-Feb19-20;
4142;1024490;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-Feb-13;2019-02-13
4143;1025230;0;True;;;;1.0;1.0;0.0;2.0;;;2019-ep-7S;
4144;1046570;0;False;;;;1.0;1.0;1.0;3.0;;26.0;2019-un-5J;
4145;1059840;0;False;;;;1.0;1.0;0.0;2.0;;24.0;2019-May-23;2019-05-23
4146;1115860;0;True;;;;1.0;1.0;0.0;2.0;;22.0;2019-ov-1N;
4147;1126550;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ug-7A;
4148;1137900;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Aug-27;2019-08-27
4149;1138030;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Sep-26;2019-09-26
4150;1140510;0;True;;;;1.0;1.0;0.0;2.0;;;2019-Aug-27;2019-08-27
4151;1152670;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2019-Sep19-20;
4152;1167760;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct19-20;
4153;1170830;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-Oct-31;2019-10-31
4154;1045070;0;False;;;;1.0;0.0;0.0;1.0;;34.0;2019-Jun-28;2019-06-28
4155;1081040;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2019-Dec-12;2019-12-12
4156;953300;0;False;;;;1.0;1.0;0.0;2.0;;;2019-eb-4F;
4157;970400;0;False;;2.0;;1.0;1.0;1.0;3.0;;23.0;2019-Sep-30;2019-09-30
4158;530860;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jan-25;2019-01-25
4159;993640;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-Jan-24;2019-01-24
4160;1144740;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ep-4S;
4161;1015700;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2019-ar-5M;
4162;1131330;17;False;;;;1.0;0.0;0.0;1.0;;;2019-ep-3S;
4163;977490;0;True;;8.0;;1.0;1.0;0.0;2.0;;83.0;2019-Mar-11;2019-03-11
4164;1200910;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2019-Dec-18;2019-12-18
4165;722660;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2019-Oct-18;2019-10-18
4166;1043000;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2019-Apr-30;2019-04-30
4167;314860;0;False;;;;1.0;0.0;0.0;1.0;;71.0;2019-Jun-13;2019-06-13
4168;1174720;0;False;;;;1.0;0.0;0.0;1.0;282.0;;2019-Nov-29;2019-11-29
4169;1061490;;;;;;;;;;;;;
4170;1092210;0;False;;;;1.0;0.0;0.0;1.0;;29.0;2019-Aug-29;2019-08-29
4171;1065380;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-ov-7N;
4172;361790;0;False;;1.0;;1.0;1.0;1.0;3.0;;37.0;2019-Apr-26;2019-04-26
4173;1028490;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ar-7M;
4174;1034120;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2019-ar-7M;
4175;1034260;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-11;2019-03-11
4176;1046650;18;False;;;;1.0;0.0;0.0;1.0;;94.0;2019-ug-9A;
4177;1071060;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-31;2019-05-31
4178;1096980;0;False;full;;;1.0;0.0;0.0;1.0;;10.0;2019-Sep-25;2019-09-25
4179;1108630;0;True;full;;;1.0;0.0;0.0;1.0;;6.0;2019-Jul20-19;
4180;1116020;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul-30;2019-07-30
4181;1181470;0;False;full;;;1.0;0.0;1.0;2.0;;8.0;2019-Nov-22;2019-11-22
4182;1193530;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-18;2019-12-18
4183;1208850;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Dec-29;2019-12-29
4184;1171140;0;True;;;;1.0;0.0;0.0;1.0;;83.0;2019-ec-5D;
4185;977500;0;False;full;2.0;;1.0;1.0;0.0;2.0;158.0;35.0;2019-Aug-28;2019-08-28
4186;1150990;0;False;;;;1.0;0.0;0.0;1.0;;13.0;2019-ct-2O;
4187;1107620;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2019-Oct-25;2019-10-25
4188;1147670;0;False;;;;1.0;0.0;1.0;2.0;;;2019-ec-5D;
4189;617640;0;False;;;57.0;1.0;0.0;0.0;1.0;;85.0;2019-ug-1A;
4190;1097310;0;False;;;;1.0;0.0;0.0;1.0;137.0;20.0;2019-Jul-18;2019-07-18
4191;1015430;0;False;full;1.0;;1.0;0.0;0.0;1.0;;10.0;2019-Feb-14;2019-02-14
4192;1070190;0;False;;;;1.0;0.0;0.0;1.0;;;2019-un-6J;
4193;951940;0;False;full;;;1.0;1.0;1.0;3.0;;24.0;2019-Feb20-19;
4194;683310;0;False;;;;1.0;0.0;1.0;2.0;;20.0;2019-ct-8O;
4195;789010;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul-17;2019-07-17
4196;1007260;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Mar-11;2019-03-11
4197;1031640;0;False;full;1.0;;1.0;0.0;1.0;2.0;;24.0;2019-Feb-25;2019-02-25
4198;1037350;0;False;full;;;1.0;1.0;1.0;3.0;;12.0;2019-Apr-15;2019-04-15
4199;1077760;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ul-3J;
4200;1090580;0;False;;;;1.0;0.0;0.0;1.0;;48.0;2019-Jun-11;2019-06-11
4201;1098540;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Dec-11;2019-12-11
4202;1196520;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2019-Dec-10;2019-12-10
4203;1018610;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-15;2019-05-15
4204;1012900;;;;;;;;;;;;;
4205;758250;0;False;;;;1.0;1.0;1.0;3.0;;24.0;2019-t10-Oc;
4206;1065390;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-17;2019-06-17
4207;766680;0;False;full;;;1.0;0.0;0.0;1.0;;50.0;2019-May-23;2019-05-23
4208;1000860;0;False;full;;;1.0;1.0;1.0;3.0;;;2019-Oct-18;2019-10-18
4209;966000;0;False;;;;1.0;1.0;0.0;2.0;;5.0;2019-eb-1F;
4210;1063380;0;False;;;;1.0;0.0;0.0;1.0;;17.0;2019-Apr20-19;
4211;746000;0;False;;1.0;;1.0;0.0;0.0;1.0;;10.0;2019-Apr-12;2019-04-12
4212;1116090;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ug-5A;
4213;1116890;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul-22;2019-07-22
4214;1120850;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ec-7D;
4215;1181220;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-ov-4N;
4216;1192500;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Nov-22;2019-11-22
4217;1197320;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ec-9D;
4218;1028740;0;False;;;;1.0;0.0;0.0;1.0;;20.0;2019-Jun-10;2019-06-10
4219;577410;0;False;;2.0;;1.0;0.0;0.0;1.0;225.0;76.0;2019-Nov-12;2019-11-12
4220;1080780;0;False;;;;1.0;0.0;0.0;1.0;;1.0;2019-May-30;2019-05-30
4221;1148430;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Aug-29;2019-08-29
4222;1059280;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr-17;2019-04-17
4223;813400;0;False;;;;1.0;0.0;0.0;1.0;;55.0;2019-Jul-29;2019-07-29
4224;989340;0;False;;;;1.0;0.0;0.0;1.0;;30.0;2019-an-2J;
4225;1053940;0;False;;;;1.0;0.0;0.0;1.0;;;2019-un-6J;
4226;1167540;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Oct-22;2019-10-22
4227;998570;0;False;full;;;1.0;0.0;0.0;1.0;;30.0;2019-Mar-15;2019-03-15
4228;1037420;0;False;;;;1.0;0.0;0.0;1.0;;40.0;2019-Mar-15;2019-03-15
4229;1062670;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr20-19;
4230;1069270;0;False;;;;1.0;0.0;0.0;1.0;;40.0;2019-Jun-21;2019-06-21
4231;1031140;0;True;;1.0;;1.0;1.0;0.0;2.0;;24.0;2019-Mar-28;2019-03-28
4232;1188260;0;False;;;;1.0;0.0;1.0;2.0;;14.0;2019-Dec-22;2019-12-22
4233;701610;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2019-ct-5O;
4234;889720;0;True;;;;1.0;1.0;1.0;3.0;;6.0;2019-Feb19-20;
4235;1045510;0;False;;;;1.0;0.0;0.0;1.0;;25.0;2019-Jun-10;2019-06-10
4236;983070;0;True;;1.0;;1.0;1.0;0.0;2.0;;;2019-May-10;2019-05-10
4237;1168290;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-Nov-18;2019-11-18
4238;308540;0;True;;;;1.0;0.0;0.0;1.0;;1.0;2019-Jan-18;2019-01-18
4239;657810;0;False;full;1.0;;1.0;0.0;1.0;2.0;;37.0;2019-Feb-27;2019-02-27
4240;1096240;0;False;;;;1.0;1.0;1.0;3.0;;5.0;2019-Jun19-20;
4241;1119870;0;False;;;;1.0;1.0;0.0;2.0;;;2019-ep-4S;
4242;1084630;0;False;;;;1.0;0.0;0.0;1.0;;54.0;2019-ov-6N;
4243;1007740;0;True;;;;1.0;0.0;0.0;1.0;;38.0;2019-Mar-14;2019-03-14
4244;1008510;0;False;;;;1.0;0.0;0.0;1.0;212.0;10.0;2019-Jun-28;2019-06-28
4245;921390;0;False;;1.0;;1.0;0.0;0.0;1.0;2089.0;;2019-pr-9A;
4246;994790;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2019-Aug-26;2019-08-26
4247;1131400;0;False;;;;1.0;1.0;1.0;3.0;106.0;70.0;2019-Oct-12;2019-10-12
4248;1173350;0;False;;;;1.0;0.0;0.0;1.0;113.0;10.0;2019-ov-1N;
4249;808090;0;False;full;;;1.0;0.0;0.0;1.0;;19.0;2019-Jan-10;2019-01-10
4250;1078640;0;False;;;;1.0;0.0;0.0;1.0;;95.0;2019-un-7J;
4251;956580;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-27;2019-05-27
4252;1134480;0;False;;;;1.0;0.0;0.0;1.0;211.0;39.0;2019-Oct-13;2019-10-13
4253;704430;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr-18;2019-04-18
4254;775590;0;True;;;;1.0;0.0;0.0;1.0;;5.0;2019-Feb-14;2019-02-14
4255;800170;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Aug-14;2019-08-14
4256;807990;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ep-5S;
4257;883900;0;False;;;;1.0;0.0;0.0;1.0;;45.0;2019-pr-4A;
4258;907190;0;False;full;;;1.0;1.0;1.0;3.0;;;2019-ar-4M;
4259;908940;0;False;full;;;1.0;1.0;0.0;2.0;;;2019-Mar-21;2019-03-21
4260;936210;0;False;full;1.0;;1.0;0.0;0.0;1.0;;25.0;2019-Feb-22;2019-02-22
4261;938210;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-29;2019-03-29
4262;942530;0;False;;;;1.0;0.0;0.0;1.0;;15.0;2019-Sep-10;2019-09-10
4263;955120;0;False;;1.0;;1.0;0.0;1.0;2.0;;12.0;2019-Mar-27;2019-03-27
4264;981500;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2019-ug-7A;
4265;988250;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Jan-14;2019-01-14
4266;995850;0;False;;;;1.0;0.0;0.0;1.0;;;2019-eb-8F;
4267;1002910;0;False;full;;;1.0;0.0;0.0;1.0;;17.0;2019-pr-9A;
4268;1005250;0;False;;;;1.0;0.0;0.0;1.0;;40.0;2019-Jan-22;2019-01-22
4269;1012490;0;True;;;;1.0;1.0;0.0;2.0;;;2019-Jan-25;2019-01-25
4270;1019820;0;False;;;;1.0;1.0;1.0;3.0;;41.0;2019-Jun-28;2019-06-28
4271;1023310;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2019-Apr-12;2019-04-12
4272;1025540;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Sep-25;2019-09-25
4273;1028480;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ar-9M;
4274;1028550;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ar-1M;
4275;1028660;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul-30;2019-07-30
4276;1032040;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-22;2019-03-22
4277;1038120;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-21;2019-03-21
4278;1045400;0;False;full;2.0;;1.0;1.0;1.0;3.0;;17.0;2019-Apr-18;2019-04-18
4279;1048420;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-29;2019-03-29
4280;1053090;0;False;;;;1.0;0.0;0.0;1.0;;;2019-pr-8A;
4281;1055780;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-17;2019-05-17
4282;1056070;0;False;full;;;1.0;1.0;0.0;2.0;;18.0;2019-May-10;2019-05-10
4283;1059310;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-Apr-30;2019-04-30
4284;1059660;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr-26;2019-04-26
4285;1072760;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May20-19;
4286;1086060;0;False;;;;1.0;0.0;0.0;1.0;;3.0;2019-ct-8O;
4287;1086180;0;False;;1.0;;1.0;0.0;0.0;1.0;;;2019-Sep-30;2019-09-30
4288;1088960;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-May-31;2019-05-31
4289;1101100;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jun-25;2019-06-25
4290;1103460;0;False;;;;1.0;1.0;1.0;3.0;;;2019-Jul-24;2019-07-24
4291;1106740;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ug-1A;
4292;1108820;0;False;;;;1.0;1.0;0.0;2.0;;4.0;2019-Jul-18;2019-07-18
4293;1117000;0;True;;;;1.0;0.0;0.0;1.0;;7.0;2019-Aug-30;2019-08-30
4294;1124860;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Aug-27;2019-08-27
4295;1129610;0;False;;;;1.0;0.0;0.0;1.0;;4.0;2019-Aug-23;2019-08-23
4296;1131430;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-13;2019-09-13
4297;1131490;0;False;;;;1.0;0.0;0.0;1.0;;32.0;2019-Aug20-19;
4298;1137810;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-10;2019-09-10
4299;1139840;0;False;;;;1.0;0.0;0.0;1.0;;38.0;2019-Oct-18;2019-10-18
4300;1142090;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-24;2019-09-24
4301;1148120;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-11;2019-09-11
4302;1150480;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-30;2019-09-30
4303;1155130;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-Oct-16;2019-10-16
4304;1155670;0;False;;;;1.0;0.0;0.0;1.0;;11.0;2019-Dec-16;2019-12-16
4305;1159260;0;False;;;;1.0;0.0;1.0;2.0;;;2019-ct-6O;
4306;1159480;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ct-6O;
4307;1163960;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Sep-27;2019-09-27
4308;1163990;0;False;full;;;1.0;0.0;0.0;1.0;;;2019-Nov-21;2019-11-21
4309;1170160;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct-17;2019-10-17
4310;1175690;0;True;full;;;1.0;0.0;0.0;1.0;;;2019-Nov-12;2019-11-12
4311;1179440;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ov-5N;
4312;1180450;0;False;full;;;1.0;0.0;1.0;2.0;;29.0;2019-ec-6D;
4313;1184780;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2019-ec-5D;
4314;1187490;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ov-3N;
4315;1193930;0;False;;;;1.0;1.0;0.0;2.0;;10.0;2019-ec-5D;
4316;1108740;0;False;;;;1.0;0.0;0.0;1.0;144.0;12.0;2019-ug-5A;
4317;1015480;0;False;;;;1.0;0.0;0.0;1.0;120.0;1.0;2019-eb-1F;
4318;905090;0;False;;;;1.0;0.0;0.0;1.0;;18.0;2019-pr-5A;
4319;524010;0;False;;;;1.0;0.0;0.0;1.0;314.0;28.0;2019-Sep-12;2019-09-12
4320;876190;0;False;;1.0;63.0;1.0;1.0;0.0;2.0;;13.0;2019-Sep-18;2019-09-18
4321;1040820;0;True;full;;;1.0;1.0;1.0;3.0;;;2019-un-7J;
4322;1048080;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Mar-27;2019-03-27
4323;1170980;0;False;;;;1.0;0.0;0.0;1.0;;16.0;2019-Dec-10;2019-12-10
4324;1176190;0;False;;;;1.0;0.0;0.0;1.0;;6.0;2019-ov-9N;
4325;1169490;0;True;;;;1.0;1.0;1.0;3.0;;18.0;2019-Oct-25;2019-10-25
4326;815290;0;False;;;;1.0;0.0;0.0;1.0;;12.0;2019-Jan-30;2019-01-30
4327;984690;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2019-ct-4O;
4328;1055090;0;False;;;;1.0;0.0;0.0;1.0;339.0;21.0;2019-Apr-18;2019-04-18
4329;682490;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-pr-4A;
4330;926180;0;False;full;;;1.0;0.0;0.0;1.0;;20.0;2019-May-16;2019-05-16
4331;1094080;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-27;2019-06-27
4332;1024630;0;False;;;;1.0;0.0;0.0;1.0;;;2019-ug-1A;
4333;1088880;0;False;;;;1.0;0.0;0.0;1.0;;100.0;2019-Jun-25;2019-06-25
4334;978840;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Apr-22;2019-04-22
4335;995700;0;False;;;;1.0;0.0;0.0;1.0;;10.0;2019-ug-7A;
4336;1069380;0;True;;;;1.0;0.0;0.0;1.0;;;2019-ay-1M;
4337;1095450;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-25;2019-06-25
4338;1103810;0;False;;2.0;;1.0;0.0;0.0;1.0;;40.0;2019-Jul-12;2019-07-12
4339;1149080;0;False;full;;;1.0;0.0;0.0;1.0;;15.0;2019-Dec-22;2019-12-22
4340;488440;0;False;full;;;1.0;1.0;1.0;3.0;;;2019-Dec-21;2019-12-21
4341;1002280;0;False;;;;1.0;0.0;0.0;1.0;;;2019-an-4J;
4342;1004000;0;False;;;;1.0;0.0;0.0;1.0;;28.0;2019-Jan-26;2019-01-26
4343;1118700;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Jul-23;2019-07-23
4344;1011270;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Mar-18;2019-03-18
4345;1081710;0;False;;;;1.0;0.0;0.0;1.0;;;2019-May-21;2019-05-21
4346;1175980;0;False;;;;1.0;1.0;0.0;2.0;;63.0;2019-ov-6N;
4347;1091010;0;True;;;;1.0;0.0;0.0;1.0;;;2019-Jun-21;2019-06-21
4348;1085150;0;True;;;;1.0;0.0;0.0;1.0;;27.0;2019-Jul-18;2019-07-18
4349;1031590;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Feb-27;2019-02-27
4350;1034920;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2019-Aug-27;2019-08-27
4351;1070410;0;False;;;;1.0;0.0;0.0;1.0;;28.0;2019-Nov-22;2019-11-22
4352;1096000;0;False;;;;1.0;0.0;0.0;1.0;;31.0;2019-Dec-16;2019-12-16
4353;1168830;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Oct-18;2019-10-18
4354;1193570;0;False;;;;1.0;0.0;0.0;1.0;;;2019-Nov-18;2019-11-18
4355;383940;0;False;;1.0;;1.0;0.0;1.0;2.0;;12.0;2019-Nov19-20;
4356;603910;0;False;full;;;1.0;0.0;0.0;1.0;;27.0;2019-Mar-18;2019-03-18
4357;649970;0;False;;;;1.0;0.0;0.0;1.0;;8.0;2019-Oct-21;2019-10-21
4358;737670;0;False;full;;;1.0;0.0;0.0;1.0;;21.0;2019-Apr-25;2019-04-25
4359;788020;0;False;full;;;1.0;0.0;0.0;1.0;;61.0;2019-Dec-16;2019-12-16
4360;846130;0;False;full;;;1.0;0.0;0.0;1.0;;12.0;2019-Mar-14;2019-03-14
4361;984930;0;False;;;;1.0;1.0;0.0;2.0;;;2019-Jul-31;2019-07-31
4362;988110;0;False;;;;1.0;0.0;0.0;1.0;;;2019-an-2J;
4363;996730;0;False;;;;1.0;0.0;0.0;1.0;;22.0;2019-an-5J;
4364;1014180;0;False;;;;1.0;0.0;0.0;1.0;;;2019-eb-4F;
