developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
Dimitri Kipper	tobspr Games	822	30	3001	1271	3001	1271	4.99	4.99	English	{'Casual': 264, 'Indie': 260, 'Clicker': 258, 'Idler': 247, 'Collectathon': 231, 'Management': 221, 'Economy': 214, 'Strategy': 207, 'Building': 205, 'Funny': 197, 'Memes': 179, 'Simulation': 172, 'Life Sim': 164, 'Resource Management': 152, '2D': 139, 'Comedy': 120, 'Colorful': 103, 'Touch-Friendly': 85, 'Cute': 68, 'Action': 66}	Action, Casual, Indie, Simulation, Strategy	1980530	1
madosoft	Syawase Works China, Sekai Project	481	11	580	0	580	0	29.99	29.99	Simplified Chinese	{'Adventure': 66, 'Casual': 62, 'Visual Novel': 44, 'Sexual Content': 39, 'Dating Sim': 38, 'Interactive Fiction': 35, 'Anime': 31, 'Cute': 26, '2D Platformer': 24, 'Singleplayer': 22, 'RPG': 21, 'Nudity': 12, 'FPS': 7}	Adventure, Casual, RPG	1604380	2
NomnomNami	NomnomNami	237	0	0	0	0	0	2.99	2.99	English, Japanese, Portuguese - Brazil, Vietnamese, Spanish - Spain, Korean, Russian, Spanish - Latin America, Basque, Italian, Polish, French, Simplified Chinese, Turkish, Ukrainian, Malay, Dutch, Hungarian	{'Visual Novel': 61, 'Time Travel': 55, 'LGBTQ+': 55, 'Simulation': 53, 'Romance': 49, 'Multiple Endings': 43, 'Cute': 35, 'Anime': 29, 'Story Rich': 28, 'Time Manipulation': 27, 'Space': 26, 'Female Protagonist': 24, 'Choose Your Own Adventure': 19, 'Choices Matter': 17, 'Fantasy': 16, 'Singleplayer': 14}	Simulation	2112520	26
Sorath	Sorath	1585	80	77	0	111	0	14.99	14.99	English	"{'FPS': 158, 'Arena Shooter': 148, 'Fast-Paced': 142, 'Spectacle fighter': 133, 'Score Attack': 128, 'Difficult': 124, 'Bullet Hell': 122, 'Action': 115, 'Lovecraftian': 113, 'Time Attack': 112, 'Bullet Time': 107, 'Arcade': 106, 'Shooter': 99, ""Shoot 'Em Up"": 91, 'Singleplayer': 88, 'Psychedelic': 86, '3D': 85, 'Surreal': 72, 'Demons': 70, 'Combat': 64}"	Action, Indie	1743850	1
		0	0	98	0	94	0	0.0	0.0		[]		1785820	0
Cygames, Inc., Grounding Inc.	 Cygames, Inc.	1287	61	849	0	849	0	14.99	14.99	English, French, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'Action Roguelike': 204, 'Rogue-lite': 202, 'RPG': 186, 'Action RPG': 186, 'Female Protagonist': 185, 'PvE': 184, 'Cute': 179, '2D': 164, '3D': 149, 'Action': 145, 'Steampunk': 133, 'Controller': 130, 'Casual': 129, 'Colorful': 92, 'Fantasy': 78, 'Loot': 63, 'Cats': 46, 'Singleplayer': 33, 'Magic': 28, 'Anime': 25}	Action, Casual, RPG	1883260	12
		0	0	0	0	0	0	0.0	0.0		[]		1962920	0
KOEI TECMO GAMES CO., LTD.	KOEI TECMO GAMES CO., LTD.	1632	85	2510	4	2510	4	59.99	59.99	English, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'RPG': 75, 'JRPG': 55, 'Anime': 54, 'Female Protagonist': 48, 'Cute': 42, 'Crafting': 27, 'Singleplayer': 22, 'Adventure': 19, 'Turn-Based Combat': 19, 'Sexual Content': 16, 'Great Soundtrack': 15, 'Funny': 11, 'Turn-Based': 8, 'Story Rich': 8, 'Open World': 5}	RPG	1621310	7
		0	0	0	0	0	0	0.0	0.0		[]		1895300	0
Alblune	Armor Games Studios	319	4	0	0	0	0	19.99	19.99	English, French, German, Spanish - Spain, Simplified Chinese	{'Puzzle-Platformer': 131, 'Puzzle': 123, 'Platformer': 121, 'Female Protagonist': 120, 'Adventure': 116, '3D': 104, 'Story Rich': 103, 'Colorful': 101, 'Fantasy': 99, 'Singleplayer': 98, 'Narrative': 94, 'Collectathon': 92, 'Exploration': 91, 'Cute': 89, 'Atmospheric': 87, 'Emotional': 84, '3D Platformer': 83, 'Open World': 49, 'Indie': 21}	Adventure, Indie	1679210	8
SHN Games	SHN Games	274	2	38	0	38	0	3.99	3.99	English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Portugal, Russian, Turkish	{'Strategy': 276, 'War': 247, 'Colorful': 246, 'Cute': 236, 'Turn-Based Tactics': 233, 'Funny': 216, 'Wargame': 207, 'Turn-Based Combat': 199, 'Education': 188, 'PvE': 179, 'Atmospheric': 167, 'Strategy RPG': 155, '2D': 140, 'Team-Based': 120, 'Action': 107, 'Story Rich': 103, 'Military': 71, 'Management': 46, 'Combat': 32, 'Singleplayer': 29}	Action, Indie, Strategy	1834920	13
TUNIC Team	Finji	8078	610	465	73	407	73	29.99	29.99	English, French, Italian, German, Spanish - Spain, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish, Ukrainian, Portuguese - Portugal	{'Exploration': 331, 'Puzzle': 292, 'Souls-like': 270, 'Cute': 257, 'Metroidvania': 256, 'Difficult': 248, 'Action-Adventure': 240, 'Isometric': 238, 'RPG': 233, 'Action RPG': 204, '3D': 200, 'Top-Down': 194, 'Controller': 175, 'Nonlinear': 172, 'Stylized': 169, 'Colorful': 169, 'Action': 168, 'Atmospheric': 167, 'Fantasy': 167, 'Family Friendly': 146}	Action, Adventure, RPG	553420	37
David Szymanski	David Szymanski	5359	379	58	0	64	0	5.99	5.99	English	{'Horror': 363, 'Atmospheric': 329, 'Submarine': 319, 'Underwater': 307, 'Psychological Horror': 304, 'Short': 294, 'Indie': 286, 'Pixel Graphics': 284, 'Minimalist': 258, 'Adventure': 244, 'First-Person': 235, 'Abstract': 198, 'Sci-fi': 194, '3D': 183, 'Walking Simulator': 179, 'Exploration': 169, 'Dark': 156, 'Mystery': 133, 'Dystopian ': 107, 'Surreal': 83}	Adventure, Indie, Simulation	1846170	1
BrainDead Broccoli	BrainDead Broccoli, QUByte Interactive	420	9	0	0	0	0	9.99	9.99	Portuguese - Brazil, English	"{""Beat 'em up"": 284, 'Action': 284, 'Hack and Slash': 268, 'Character Action Game': 263, '2D': 257, 'Stylized': 245, '2D Fighter': 238, 'Comic Book': 230, 'Co-op Campaign': 220, 'Casual': 209, 'Fighting': 199, 'Character Customization': 188, 'Cartoony': 178, 'Singleplayer': 177, 'Bullet Hell': 157, 'Colorful': 145, 'Score Attack': 126, 'PvE': 107, 'Cartoon': 89, 'Combat': 70}"	Action, Indie	1425760	4
BlackRobe	IndieArk	1778	98	372	190	395	190	9.99	9.99	English, Simplified Chinese	{'Text-Based': 419, 'Puzzle': 413, 'Psychological Horror': 413, 'Detective': 411, 'RPG': 394, 'Hacking': 392, 'Word Game': 384, '2D': 358, 'Story Rich': 355, 'Strategy': 351, 'Simulation': 349, 'Typing': 341, 'Casual': 333, 'First-Person': 328, 'Realistic': 322, 'Logic': 317, 'Drama': 299, 'Mystery': 287, 'Adventure': 270, 'Singleplayer': 252}	Adventure, Casual, Indie, RPG, Simulation, Strategy	1723260	3
Sad Socket	Sad Socket	2845	179	219	0	260	0	0.99	0.99	English, Italian, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Japanese	{'Action Roguelike': 144, 'Casual': 137, 'Bullet Hell': 135, 'Roguelike Deckbuilder': 129, '2D': 125, 'Rogue-like': 125, 'Pixel Graphics': 121, 'Dark Fantasy': 118, 'Magic': 115, 'Perma Death': 113, 'Rogue-lite': 113, 'Singleplayer': 112, 'Score Attack': 112, 'Retro': 101, 'Action': 57, 'Arcade': 33, 'Fast-Paced': 28, 'Deckbuilding': 23}	Action, Casual	1919460	10
Pixel vs Pixel	Pixel vs Pixel	412	9	0	0	0	0	1.99	1.99	English, Portuguese - Brazil	{'Action': 210, 'Adventure': 196, 'Platformer': 188, 'Exploration': 182, 'Metroidvania': 179, '2D Platformer': 165, '2D': 160, 'Pixel Graphics': 153, 'Demons': 141, 'Swordplay': 132, 'Fantasy': 121, 'Dark Fantasy': 120, 'Medieval': 107, 'Retro': 93, 'Combat': 76, 'Controller': 61, 'Indie': 51, 'Nonlinear': 44, 'Singleplayer': 29}	Action, Indie	2085800	4
Pontoco	Cyan Ventures	393	8	0	0	0	0	24.99	24.99	English	{'Sci-fi': 553, 'Immersive Sim': 463, 'VR': 460, 'Puzzle': 454, 'Relaxing': 448, 'Time Management': 444, 'Cozy': 433, 'Precision Platformer': 424, 'Logic': 424, 'First-Person': 420, 'Simulation': 418, 'Automation': 415, 'Family Friendly': 412, 'Atmospheric': 407, 'Resource Management': 402, 'Singleplayer': 396, 'Nature': 389, '3D': 372, 'Exploration': 359, 'Puzzle-Platformer': 353, 'VR Only': 1}	Adventure, Indie, Simulation	1755100	1
Blazing Bit Games	Blazing Bit Games	2803	179	732	4	1110	4	24.99	24.99	English	"{'FPS': 163, 'Retro': 154, 'Looter Shooter': 148, 'Violent': 136, 'Rogue-lite': 134, 'Shooter': 124, 'Loot': 117, 'Old School': 111, 'First-Person': 110, 'Female Protagonist': 104, 'Pixel Graphics': 103, 'Action': 101, 'Horror': 94, 'Atmospheric': 89, 'Dark': 88, ""1990's"": 83, 'Surreal': 77, 'Psychological Horror': 76, 'Combat': 73, 'Singleplayer': 71}"	Action, Indie	1051690	1
		0	0	0	0	0	0	0.0	0.0		[]		1932570	0
Zachtronics	Zachtronics	343	6	1213	0	1213	0	9.99	9.99	English	{'Casual': 55, 'Solitaire': 53, 'Card Game': 45, 'Singleplayer': 38, 'Choices Matter': 36, '2D': 27, 'Top-Down': 25, 'Indie': 24}	Casual, Indie	1988540	1
niceplay games	tinyBuild	19023	1630	491	167	237	257	14.99	14.99	English, Russian, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Thai, Turkish, Simplified Chinese	{'Singleplayer': 665, 'Crafting': 626, 'Relaxing': 575, 'Simulation': 571, 'Medieval': 523, 'Management': 483, 'Indie': 480, 'RPG': 465, 'Life Sim': 456, 'Sandbox': 450, '2D': 450, 'Hand-drawn': 447, 'Farming Sim': 424, 'Casual': 421, 'Resource Management': 403, 'Choices Matter': 388, 'Point & Click': 385, 'Historical': 352, 'Investigation': 329, 'Trading': 323}	Indie, Simulation	1210320	19
Petit Depotto	PLAYISM	1861	108	2475	0	2924	0	24.99	24.99	English, Simplified Chinese, Japanese	{'Social Deduction': 186, 'Story Rich': 176, 'Rogue-lite': 174, 'Visual Novel': 167, 'Sci-fi': 159, 'LGBTQ+': 157, 'RPG': 156, 'Space': 145, 'Psychological': 142, 'Anime': 132, 'Detective': 132, 'Psychological Horror': 132, 'Simulation': 125, 'Female Protagonist': 113, 'Adventure': 111, 'Class-Based': 109, 'Singleplayer': 90, 'Indie': 59, 'Great Soundtrack': 58, 'Time Travel': 46}	Adventure	1608290	4
Polyarc	Polyarc	256	2	17	0	17	0	29.99	29.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Swedish	{'VR': 166, 'Action-Adventure': 157, 'Puzzle-Platformer': 154, 'Combat': 148, 'Story Rich': 144, 'Cute': 138, 'Action': 132, 'Adventure': 126, 'Platformer': 121, 'Puzzle': 119, 'Narration': 115, 'Cinematic': 112, 'Singleplayer': 109, 'Female Protagonist': 99, 'Family Friendly': 97, 'First-Person': 92, 'Third Person': 92, 'Atmospheric': 89, 'Fantasy': 76, 'Sequel': 74, 'VR Only': 1}	Action, Adventure	2059670	22
TT Games	Warner Bros. Games, Warner Bros. Interactive Entertainment	34535	3122	1213	477	665	702	49.99	49.99	English, French, Italian, German, Spanish - Spain, Arabic, Danish, Dutch, Korean, Polish, Portuguese - Brazil, Russian, Spanish - Latin America, Traditional Chinese, Japanese	{'LEGO': 674, 'Adventure': 498, 'Open World': 453, 'Multiplayer': 452, 'Co-op': 451, 'Space': 422, 'Action': 399, 'Sci-fi': 364, 'Singleplayer': 358, 'Funny': 351, 'Local Co-Op': 349, 'Family Friendly': 297, 'Third Person': 285, 'Story Rich': 270, 'Epic': 243, 'Great Soundtrack': 238, 'Memes': 210, 'Beautiful': 204, 'Puzzle': 168, 'Souls-like': 89}	Action, Adventure	920210	23
Swan	Swan	11063	909	0	0	0	0	0.0	0.0	English	{'Free to Play': 83, 'Rhythm': 79, 'Indie': 58, 'Music': 56, 'Casual': 43, 'Competitive': 39, 'Great Soundtrack': 19, 'Multiplayer': 15, 'Psychological Horror': 13, 'Difficult': 13, 'Early Access': 12, 'Anime': 9, 'Level Editor': 6}	Casual, Free to Play, Indie	980610	1
Ionized Studios	Ionized Studios	987	46	88	0	100	0	19.99	19.99	English	{'Co-op': 118, 'Naval Combat': 113, 'Submarine': 110, 'Simulation': 104, 'Action': 101, 'VR': 101, 'Indie': 94, 'Naval': 89, 'Multiplayer': 81, 'Underwater': 75, 'Early Access': 74, 'Asymmetric VR': 67, 'Local Co-Op': 59, 'Open World': 52, 'Singleplayer': 50, 'Action-Adventure': 44, 'Immersive Sim': 42, 'Co-op Campaign': 37, 'Local Multiplayer': 33, 'Online Co-Op': 32}	Action, Indie, Simulation	552080	1
Saga Planets	NekoNyan Ltd., HIKARI FIELD	370	8	576	0	576	0	29.99	29.99	English, Japanese, Simplified Chinese, Traditional Chinese	{'Visual Novel': 63, 'Adventure': 56, 'Romance': 51, 'Cute': 47, 'Anime': 44, 'Multiple Endings': 42, 'Sexual Content': 39, 'Nudity': 39, 'Simulation': 36, 'Funny': 29, 'Drama': 28, 'Singleplayer': 23, 'Story Rich': 23, 'Choices Matter': 22, 'Hentai': 12, 'Mature': 11, 'NSFW': 8}	Adventure, Simulation	1985260	6
Huard Ouadi	 iolaCorp Studio	4110	294	1275	178	1662	178	4.99	4.99	English, French, Simplified Chinese, German, Korean, Portuguese - Brazil, Japanese	{'Early Access': 171, 'Bullet Hell': 155, 'Action Roguelike': 153, 'Rogue-lite': 149, 'RPG': 145, 'Action': 140, 'Pixel Graphics': 131, 'Twin Stick Shooter': 124, 'Strategy': 114, 'Choices Matter': 109, '3D': 107, 'Arcade': 106, 'Top-Down': 94, 'Controller': 86, 'Fantasy': 81, 'Casual': 72, 'Magic': 68, 'Dark Fantasy': 64, 'Combat': 53, 'Survival': 42}	Action, Casual, RPG, Strategy, Early Access	2067920	10
Tall Story Games Ltd	Tall Story Games Ltd	224	1	0	0	0	0	18.99	18.99	English, German	"{'Point & Click': 198, 'Adventure': 191, 'Comedy': 188, 'Funny': 183, 'Mystery': 182, 'Pixel Graphics': 175, 'Story Rich': 169, 'Nostalgia': 167, 'Puzzle': 164, '2D': 161, 'Old School': 155, 'Singleplayer': 149, 'Retro': 144, '1980s': 142, ""1990's"": 140, 'Dark Humor': 137, 'Exploration': 134, 'Atmospheric': 129, 'Linear': 89, 'Female Protagonist': 88}"	Adventure	1532710	2
MNKY	Pixeljam	458	13	69	0	69	0	9.99	9.99	English, Japanese, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Russian	"{'On-Rails Shooter': 160, ""Shoot 'Em Up"": 157, 'Shooter': 156, 'Arcade': 151, 'Female Protagonist': 140, 'Flight': 137, '3D': 135, 'Action': 134, 'Pixel Graphics': 127, 'Colorful': 123, 'Space': 118, 'Retro': 115, 'Singleplayer': 96, 'Indie': 96, 'Early Access': 53, 'Sci-fi': 11, 'Great Soundtrack': 10}"	Action, Indie, Early Access	1249480	11
SEGA	SEGA	9563	784	611	35	602	35	39.39	39.39	English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Japanese, Korean	{'Rhythm': 287, 'Anime': 238, 'Arcade': 227, 'Action': 207, '3D': 203, 'Cute': 201, 'Family Friendly': 156, 'Music': 145, 'Female Protagonist': 142, 'Character Customization': 142, 'Foreign': 141, 'Futuristic': 141, 'Modern': 121, 'Singleplayer': 114, 'Score Attack': 99, 'Fast-Paced': 81, 'Great Soundtrack': 57, 'Replay Value': 51, 'Hardware': 42, 'Sexual Content': 15}	Action	1761390	13
Bad Vices Games	Bad Vices Games	5454	412	170	0	205	0	3.24	4.99	English, Italian, Simplified Chinese, Russian, French, Spanish - Spain, Korean, Japanese, Turkish, German, Thai	{'Management': 219, 'Cooking': 213, 'Villain Protagonist': 205, 'Gore': 203, 'Resource Management': 201, 'Crime': 200, 'Horror': 198, 'Clicker': 180, 'Dark Comedy': 179, 'Time Management': 178, 'Violent': 177, 'Economy': 168, 'Farming Sim': 158, 'Simulation': 154, 'Singleplayer': 146, 'Dark Humor': 139, '2.5D': 136, 'Controller': 113, 'Relaxing': 113, 'Casual': 89}	Casual, Indie, Simulation	1615290	14
Applique	HIKARI FIELD	398	10	0	0	0	0	17.09	29.99	English, Not supported, Japanese, Simplified Chinese, Traditional Chinese	{'Casual': 72, 'Adventure': 64, 'Visual Novel': 48, 'Interactive Fiction': 48, 'Drama': 43, 'Word Game': 43, 'Anime': 39, 'Story Rich': 36, 'Cute': 34, 'Comedy': 32, 'Fantasy': 29, 'Cartoony': 28, 'Text-Based': 26, 'Multiple Endings': 23, 'Singleplayer': 16, 'FPS': 12}	Adventure, Casual	1944250	8
Zachtronics	Zachtronics	791	35	384	0	685	0	19.99	19.99	English	"{'Puzzle': 217, 'Automation': 208, 'Retro': 206, ""1990's"": 201, 'Solitaire': 194, 'Sandbox': 183, 'Logic': 177, 'Pixel Graphics': 170, 'Building': 160, 'Mechs': 151, 'PvP': 137, 'Card Game': 127, 'Arcade': 125, 'Simulation': 120, '2D': 112, 'Casual': 78, 'Old School': 64, 'Multiplayer': 45, 'Singleplayer': 29, 'Local Multiplayer': 25}"	Indie, Simulation	1511780	1
jpm_games	jpm_games	529	18	0	0	0	0	1.19	1.99	English	{'Casual': 273, 'Memes': 250, 'Point & Click': 246, 'Clicker': 239, 'Idler': 232, '3D': 224, 'First-Person': 215, 'Realistic': 208, 'Top-Down': 198, 'Agriculture': 189, 'America': 178, 'Atmospheric': 168, 'Comedy': 157, 'Emotional': 155, 'Funny': 138, 'Nature': 122, 'Parody ': 104, 'Politics': 87, 'Psychological': 72, 'Satire': 48}	Casual, Simulation	1944240	1
Dillon Rogers, David Szymanski	New Blood Interactive	3162	220	118	8	134	8	19.99	19.99	English	{'Early Access': 294, 'Immersive Sim': 267, 'Stealth': 259, 'Survival Horror': 252, 'FPS': 250, 'First-Person': 206, 'Atmospheric': 206, 'Exploration': 205, 'Steampunk': 191, 'Shooter': 182, 'PvE': 178, 'Singleplayer': 174, 'Gothic': 167, 'Physics': 155, 'Retro': 154, 'Action': 149, 'Lovecraftian': 146, 'Dark': 143, 'Resource Management': 137, 'Mystery': 130}	Action, Indie, Early Access	1150760	1
Radiangames	Radiangames	746	32	557	73	557	73	19.99	19.99	English, French, Italian, German, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Spanish - Spain	{'Destruction': 171, 'Physics': 159, 'Building': 152, 'Sandbox': 150, 'Simulation': 147, 'Isometric': 131, 'Automobile Sim': 128, 'Driving': 125, 'Vehicular Combat': 124, 'Indie': 115, 'Action': 105, 'Early Access': 96, 'Strategy': 96, '3D': 95, 'Stylized': 86, 'Funny': 86, 'Modern': 79, 'Singleplayer': 72, 'Tanks': 72, 'Casual': 65}	Action, Casual, Indie, Simulation, Strategy, Early Access	1428100	19
		0	0	0	0	0	0	0.0	0.0		[]		1791610	0
Ember Lab	Ember Lab	7697	625	240	104	214	104	39.99	39.99	English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Korean	{'Action': 266, 'Adventure': 255, 'Action-Adventure': 236, 'Souls-like': 231, '3D Platformer': 218, 'Exploration': 213, 'Female Protagonist': 202, 'Cinematic': 178, 'Third Person': 176, '3D': 171, 'Atmospheric': 158, 'Fantasy': 158, 'Magic': 154, 'Nature': 133, 'Combat': 110, 'Controller': 89, 'Story Rich': 85, 'Singleplayer': 82, 'Indie': 43, 'Mystery': 40}	Action, Adventure, Indie	1954200	18
Terrible Toybox	Devolver Digital	6744	538	444	0	509	0	24.99	24.99	English, French, Italian, German, Spanish - Spain, Japanese, Russian, Portuguese - Brazil, Korean, Simplified Chinese	"{'Point & Click': 179, 'Adventure': 164, 'Pirates': 134, 'Comedy': 128, 'Nostalgia': 124, '2D': 108, 'Funny': 107, 'Singleplayer': 106, 'Colorful': 98, 'Hand-drawn': 95, 'Story Rich': 92, 'Drama': 89, 'Family Friendly': 89, 'Casual': 87, 'Puzzle': 83, ""1990's"": 78, 'Linear': 74, 'Cartoony': 70, 'Stylized': 61, 'Choices Matter': 53}"	Adventure, Casual	2060130	15
MaFi Games	MaFi Games	3004	209	2520	0	3571	0	29.99	29.99	English, French, German, Spanish - Spain, Czech, Dutch, Swedish, Italian, Russian, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Brazil, Hungarian, Catalan, Estonian, Turkish	{'Early Access': 200, 'Resource Management': 181, 'Automation': 179, 'Base-Building': 178, 'Simulation': 177, 'Strategy': 169, 'Management': 161, 'Economy': 151, 'Colony Sim': 146, 'Exploration': 132, '3D': 127, 'Crafting': 125, 'Agriculture': 123, 'Realistic': 122, 'Singleplayer': 120, 'Building': 118, 'Immersive Sim': 116, 'Open World': 114, 'City Builder': 99, 'Adventure': 79}	Indie, Simulation, Strategy, Early Access	1594320	23
		0	0	0	0	0	0	0.0	0.0		[]		1684660	0
EverCats	EverCats	297	5	0	0	0	0	1.39	1.99	English	{'Casual': 91, 'Point & Click': 84, 'Hidden Object': 82, 'Cozy': 76, 'Clicker': 71, 'Relaxing': 68, 'Cats': 63, '2D': 59, 'Cartoony': 51, 'Colorful': 46, 'Cute': 44, 'Hand-drawn': 43, 'Stylized': 39, 'Family Friendly': 33, 'Singleplayer': 30, 'Wholesome': 26, 'Mouse only': 11}	Casual	1972710	1
The Quantum Astrophysicists Guild	The Quantum Astrophysicists Guild	233	2	249	24	249	24	9.99	9.99	English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish	{'Puzzle': 129, 'Cute': 121, 'Relaxing': 118, 'Casual': 115, 'Colorful': 110, 'Simulation': 100, 'Indie': 98, 'Automation': 94, '3D': 92, 'Logic': 90, 'Strategy': 89, 'Stylized': 84, 'Top-Down': 81, 'Building': 75, 'Controller': 74, 'Programming': 69, 'Singleplayer': 66, 'Atmospheric': 60, 'Cooking': 57, 'Family Friendly': 54}	Casual, Indie, Simulation, Strategy	1070790	28
PUNKCAKE Delicieux	PUNKCAKE Delicieux	3512	253	130	18	110	18	9.99	9.99	English, French, Spanish - Spain, Simplified Chinese, Korean, Russian, Ukrainian, German, Japanese, Polish, Catalan	{'Chess': 548, 'Turn-Based Strategy': 476, 'Strategy': 464, 'Action Roguelike': 448, 'Arcade': 440, 'Rogue-like': 433, 'Tabletop': 431, 'Pixel Graphics': 416, 'Choices Matter': 406, 'Atmospheric': 386, 'Retro': 381, 'Action': 369, 'Shooter': 363, 'Rogue-lite': 348, 'Top-Down Shooter': 326, '2D': 316, 'Stylized': 283, 'Cartoon': 279, 'Turn-Based Tactics': 276, 'Top-Down': 251}	Action, Indie, Strategy	1972440	14
Asmodev	Ultimate Games S.A.	522	18	0	0	0	0	13.79	19.99	English, Polish	{'Early Access': 2420, 'Satire': 2200, 'Shooter': 2196, 'Story Rich': 2178, 'Action': 2173, 'Physics': 2166, 'PvE': 2159, 'Vampire': 2156, 'Exploration': 2151, 'Demons': 2140, 'Hack and Slash': 2134, '3D': 2127, 'FPS': 2117, 'First-Person': 2107, 'Realistic': 2098, 'Horror': 2091, 'Mature': 2067, 'Violent': 1897, 'Action-Adventure': 1737, 'Gore': 146}	Action, Adventure, Indie, Simulation, Early Access	950620	2
Pugstorm	Fireshine Games	22169	2030	1142	948	696	1195	10.39	12.99	English, Simplified Chinese, Thai, German, Japanese, Korean	{'Early Access': 675, 'Pixel Graphics': 613, 'Online Co-Op': 611, 'Sandbox': 608, 'Open World Survival Craft': 597, 'Adventure': 533, '2D': 498, 'Survival': 489, 'Crafting': 484, 'Dungeon Crawler': 468, 'Exploration': 460, 'Procedural Generation': 460, 'Farming Sim': 455, 'Building': 444, 'Mining': 435, 'Relaxing': 433, 'Cooking': 426, 'Simulation': 423, 'Mystery': 406, 'Atmospheric': 403}	Adventure, Casual, Indie, RPG, Early Access	1621690	7
Hide Games	PlayMeow, Hide Games, Lewd Formosa	0	0	512	0	556	0	17.99	17.99	Traditional Chinese, English, Japanese, Korean, Simplified Chinese, Russian, Spanish - Spain, Spanish - Latin America	[]	Indie, RPG, Strategy	1309000	15
Team Ladybug, WSS playground	WSS playground, PLAYISM	611	24	0	0	0	0	14.99	14.99	English, Japanese, Simplified Chinese, French, Italian, German, Spanish - Latin America, Thai, Turkish, Portuguese - Brazil, Traditional Chinese, Korean, Russian	"{'Action': 69, ""Shoot 'Em Up"": 56, 'Indie': 55, 'Shooter': 45, 'Singleplayer': 42, 'Female Protagonist': 31, '2D': 30, 'Bullet Hell': 17, 'Pixel Graphics': 13, 'Arcade': 6, 'Side Scroller': 6, 'Sci-fi': 6}"	Action, Indie	1975360	20
		0	0	0	0	0	0	0.0	0.0		[]		2062930	0
Grizzly Gamer	Grizzly Gamer	0	0	0	0	0	0	31.99	31.99	English, French	[]	Casual, RPG	1457220	2
		0	0	0	0	0	0	0.0	0.0		[]		1808400	0
Lil Hentai Games	Lil Hentai Games	723	33	65	0	83	0	2.99	2.99	English, French, German, Spanish - Spain, Traditional Chinese, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Turkish	{'Casual': 219, 'RPG': 186, 'Interactive Fiction': 185, 'Dating Sim': 183, 'Puzzle': 180, 'Collectathon': 164, 'Anime': 160, '2D': 158, 'Colorful': 141, 'Hand-drawn': 132, 'Sexual Content': 127, 'Cute': 121, 'LGBTQ+': 117, 'Hentai': 116, 'Romance': 106, 'Inventory Management': 89, 'Resource Management': 74, 'Choices Matter': 59, 'Singleplayer': 50, 'Nudity': 45}	Casual	2165610	18
ustwo games	ustwo games	856	42	91	0	119	0	7.99	7.99	English, French, German, Dutch, Japanese, Korean, Portuguese - Portugal, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Italian, Spanish - Spain	{'Casual': 320, 'Strategy': 305, 'Action': 295, 'Design & Illustration': 285, 'Puzzle': 280, 'Point & Click': 278, 'Exploration': 261, 'Precision Platformer': 247, 'Puzzle-Platformer': 242, '3D': 232, 'Third Person': 220, 'Atmospheric': 214, 'Emotional': 202, 'Fantasy': 186, 'Mystery': 183, 'Relaxing': 169, 'Female Protagonist': 151, 'Linear': 131, 'Singleplayer': 119, 'Adventure': 113}	Adventure, Casual, Indie, Strategy	1927740	20
		0	0	0	0	0	0	0.0	0.0		[]		1572920	0
Sos Sosowski	Devolver Digital	404	12	0	0	0	0	9.99	9.99	English, French, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil	{'Adventure': 128, 'Point & Click': 122, 'Pixel Graphics': 121, 'Funny': 119, '2D': 115, 'Casual': 104, 'Puzzle': 79, 'Comedy': 66, 'Indie': 61, 'Singleplayer': 60, 'Minigames': 58, 'Choose Your Own Adventure': 50, '2D Platformer': 49, 'Exploration': 48, 'Cartoony': 45, 'Sci-fi': 39, 'Surreal': 35, 'Linear': 32, 'Multiple Endings': 31, 'Story Rich': 28}	Adventure, Casual, Indie	1338580	17
