developer	publisher	positive	negative	average_forever	average_2weeks	median_forever	median_2weeks	price	initialprice	languages	tags	genre	appid	num_lang
The Behemoth	The Behemoth	7061	481	578	0	387	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Simplified Chinese, Traditional Chinese, Russian, Portuguese - Brazil	{'Online Co-Op': 357, '2D': 355, 'Turn-Based Combat': 355, 'Funny': 339, 'Memes': 333, 'Strategy': 329, 'Comedy': 273, 'Co-op': 269, 'Indie': 267, 'Turn-Based': 265, 'Local Co-Op': 262, 'Multiplayer': 261, 'Singleplayer': 257, 'Casual': 255, 'RPG': 250, 'Action': 206, 'Turn-Based Tactics': 186, 'Turn-Based Strategy': 181, 'Open World': 177, 'Hex Grid': 171}	Action, Indie, RPG, Strategy	291860	17
Gaugepunk Games	Gaugepunk Games	1569	73	136	0	212	0	19.99	19.99	English	{'Trains': 61, 'Simulation': 57, 'Casual': 52, 'Indie': 49, 'Sandbox': 44, 'VR': 42, 'Level Editor': 33, 'Transportation': 32, 'Singleplayer': 27, 'Building': 25, 'Moddable': 19, 'Relaxing': 18, 'Driving': 15, 'Family Friendly': 15, 'Immersive Sim': 10}	Casual, Indie, Simulation	754150	1
Blue Wizard Digital	Blue Wizard Digital	5342	348	135	1	42	1	0.0	0.0	English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Swedish	{'Free to Play': 327, 'Puzzle': 195, 'Horror': 173, 'Gore': 163, 'Violent': 150, 'Blood': 104, 'Casual': 102, 'Singleplayer': 102, 'Strategy': 98, 'Multiplayer': 98, 'Indie': 94, 'Funny': 69, '1980s': 48, 'Turn-Based Strategy': 47, 'Difficult': 32, 'Action': 30, 'Cute': 19, 'Atmospheric': 15, 'Dark Comedy': 15, 'Simulation': 14}	Casual, Free to Play, Indie, Strategy	795100	13
System Erasure	System Erasure	1202	49	62	0	62	0	11.99	11.99	English	"{'Indie': 54, ""Shoot 'Em Up"": 54, 'Action': 53, 'Great Soundtrack': 48, 'Bullet Hell': 43, 'Pixel Graphics': 33, '2D': 24, 'Retro': 24, 'Arcade': 19, 'Story Rich': 12, 'Sci-fi': 12, 'Shooter': 11, 'Female Protagonist': 11}"	Action, Indie	809020	1
Google Inc.	Google Inc.	429	7	10	0	12	0	0.0	0.0	English	{'Free to Play': 24, 'Adventure': 22, 'VR': 9, 'VR Only': 1}	Adventure, Free to Play	882110	1
Frontwing	Frontwing USA	1248	53	364	0	364	0	39.99	39.99	English, Japanese, Simplified Chinese	{'Visual Novel': 164, 'Anime': 148, 'Story Rich': 121, 'Adventure': 100, 'Cute': 100, 'Time Travel': 91, 'Casual': 86, 'Mystery': 85, 'Sci-fi': 80, 'Sexual Content': 79, 'Romance': 70, 'Choices Matter': 70, 'Multiple Endings': 67, 'Singleplayer': 65, 'Dating Sim': 61, 'Drama': 55, 'Nudity': 48, 'Great Soundtrack': 38}	Adventure, Casual	857450	4
LuGus Studios	LuGus Studios	6530	445	1835	0	590	0	19.99	19.99	English, French, Ukrainian	{'Simulation': 215, 'Flight': 204, 'Racing': 190, 'Realistic': 184, 'Sports': 178, 'First-Person': 174, 'Multiplayer': 170, 'Immersive Sim': 159, 'Indie': 158, 'Early Access': 154, 'Crafting': 153, 'Level Editor': 147, 'Singleplayer': 140, 'Atmospheric': 131, 'Exploration': 124, 'Education': 112, '3D': 102, 'Modern': 85, 'Parkour': 74, 'Science': 70}	Indie, Racing, Simulation, Sports	410340	3
AQUIRIS	AQUIRIS	4620	295	140	0	148	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Japanese, Korean, Simplified Chinese, Traditional Chinese, Russian	"{'Racing': 147, 'Casual': 78, 'Arcade': 78, 'Indie': 77, 'Retro': 72, 'Sports': 71, 'Action': 61, 'Local Multiplayer': 57, 'Great Soundtrack': 41, '4 Player Local': 36, 'Split Screen': 34, 'Local Co-Op': 21, 'Singleplayer': 18, 'Nostalgia': 16, 'Driving': 15, 'Colorful': 13, ""1990's"": 13, 'Old School': 11, 'Multiplayer': 11, 'Fast-Paced': 5}"	Action, Casual, Indie, Racing, Sports	389140	17
Chuck Wilson	Chuck Wilson	392	30	0	0	0	0	0.0	0.0	English	{'Action': 24, 'Adventure': 24, 'Free to Play': 24, 'Violent': 22, 'Mod': 8}	Action, Adventure, Free to Play	747250	1
The Meta	The Meta	26080	2115	1373	359	314	381	7.49	9.99	English	{'Action': 123, 'Shooter': 97, 'Simulation': 93, 'FPS': 83, 'Indie': 66, 'First-Person': 63, 'Software Training': 49, 'Singleplayer': 29, 'Controller': 17, 'Multiplayer': 15}	Action, Indie, Simulation	824270	1
11 bit studios	11 bit studios	83528	7386	1142	429	512	429	29.99	29.99	English, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Turkish, Italian, Japanese, Korean	{'City Builder': 1618, 'Survival': 1575, 'Resource Management': 1418, 'Strategy': 1413, 'Post-apocalyptic': 1302, 'Steampunk': 1271, 'Colony Sim': 1252, 'Building': 865, 'Base-Building': 613, 'Simulation': 577, 'Singleplayer': 570, 'Management': 537, 'Choices Matter': 488, 'Atmospheric': 442, 'Economy': 402, 'Dark': 337, 'Difficult': 333, 'RTS': 331, 'Real-Time with Pause': 286, 'Great Soundtrack': 284}	Simulation, Strategy	323190	17
Rogueside, Claeysbrothers	Rogueside	3407	206	278	0	305	0	12.99	12.99	English, French, Italian, German, Spanish - Spain, Dutch, Polish, Russian, Turkish, Portuguese - Brazil, Japanese, Korean, Traditional Chinese	"{'Action': 110, 'Side Scroller': 85, 'Co-op': 71, '2D': 63, 'Multiplayer': 63, 'Gore': 62, 'Adventure': 61, 'Shooter': 57, 'Zombies': 55, ""Shoot 'Em Up"": 51, 'Local Co-Op': 48, 'Online Co-Op': 44, '4 Player Local': 44, 'Platformer': 40, 'Violent': 38, 'World War II': 37, 'Comedy': 33, 'Indie': 32, 'Funny': 31, 'Arcade': 30}"	Action, Adventure	525510	18
kikiyama	PLAYISM	5343	356	136	0	65	0	0.0	0.0	English, Japanese	{'Free to Play': 367, 'Indie': 361, 'Psychological Horror': 327, 'RPGMaker': 326, 'Surreal': 308, 'Horror': 298, 'Exploration': 287, 'Pixel Graphics': 279, 'Walking Simulator': 276, 'Atmospheric': 275, 'Adventure': 266, 'Dark': 263, 'Psychological': 263, 'Female Protagonist': 263, 'Cute': 259, '2D': 257, 'Singleplayer': 255, 'Experimental': 250, 'Silent Protagonist': 250, 'Casual': 249}	Adventure, Casual, Free to Play, Indie	650700	2
Twice Circled	Twice Circled	2530	143	298	0	315	0	24.99	24.99	English, French, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Portuguese - Brazil, Italian, Japanese	{'Simulation': 188, 'Building': 184, 'Sandbox': 175, 'Creature Collector': 174, 'Cute': 164, 'Underwater': 162, 'Management': 159, 'Relaxing': 157, 'Resource Management': 130, 'Moddable': 120, 'Economy': 115, 'Fishing': 110, 'Family Friendly': 104, 'Strategy': 103, 'Capitalism': 101, 'Singleplayer': 94, 'Isometric': 90, 'Casual': 85, '3D': 76, 'Indie': 74}	Indie, Simulation, Strategy	600480	15
Mash Games	Mash Games	5542	374	2360	6	3798	6	9.99	9.99	English	{'Sports': 79, 'Simulation': 76, 'Indie': 72, 'BMX': 56, 'Bikes': 35, 'Open World': 13, 'Multiplayer': 9, 'Singleplayer': 7}	Indie, Simulation, Sports	815780	1
JCKSLAP, Sherlerk, 我師父的徒兒, Eazie	02GAMES	1176	51	23	0	25	0	0.99	0.99	English, Japanese, Simplified Chinese, Traditional Chinese, French, German, Russian, Turkish	{'Casual': 46, 'Indie': 41, 'Cute': 35, 'Dog': 34, 'Anime': 34, 'Memes': 31, '2D': 20, 'Runner': 17, 'Pixel Graphics': 13, 'Platformer': 10, 'Side Scroller': 10, 'Funny': 10, 'Great Soundtrack': 6}	Casual, Indie	971680	10
GirlGames	GirlGames	4662	450	146	0	46	0	0.99	0.99	English, French, Italian, German, Spanish - Spain, Danish, Ukrainian, Russian, Bulgarian, Hungarian, Turkish, Greek, Norwegian, Czech, Japanese, Polish, Thai, Swedish, Simplified Chinese, Traditional Chinese, Romanian, Finnish, Dutch, Portuguese - Portugal, Portuguese - Brazil, Arabic, Korean, Spanish - Latin America, Vietnamese	{'Sexual Content': 170, 'Nudity': 144, 'Mature': 127, 'Anime': 90, 'Puzzle': 49, 'Casual': 44, 'Indie': 37, 'Singleplayer': 37, 'Relaxing': 28, 'Horror': 5}	Casual, Indie, RPG, Simulation	878750	40
OhNoo Studio, Smile	OhNoo Studio	1493	72	145	0	189	0	7.69	13.99	English, Polish, German, Spanish - Spain, Simplified Chinese, Russian, French, Italian, Japanese, Portuguese - Brazil	{'Adventure': 265, 'Point & Click': 262, 'Indie': 253, 'Story Rich': 252, 'Puzzle': 251, 'Atmospheric': 238, 'Singleplayer': 237, 'Female Protagonist': 234, 'Dark Fantasy': 226, 'Horror': 220, 'Hand-drawn': 215, 'Dark': 212, 'Fantasy': 208, 'Mystery': 200, 'Lore-Rich': 198, 'Casual': 197, 'Stylized': 192, 'Funny': 176, 'Cartoon': 163, 'Demons': 149}	Adventure, Casual, Indie	393190	15
The Battle for Wesnoth Project	Wesnoth Inc.	4006	258	410	0	233	0	0.0	0.0	English, Italian, Spanish - Spain, French, Czech, Japanese, Simplified Chinese, Polish, German, Hungarian, Portuguese - Portugal, Russian, Traditional Chinese, Turkish, Portuguese - Brazil	{'Free to Play': 158, 'Strategy': 146, 'Turn-Based Strategy': 140, 'Hex Grid': 112, 'Fantasy': 88, 'Indie': 86, 'Turn-Based': 84, 'Multiplayer': 83, 'Pixel Graphics': 64, 'Turn-Based Tactics': 63, 'Singleplayer': 50, '2D': 44, 'Story Rich': 33, 'Tactical': 27, 'Medieval': 26, 'Strategy RPG': 21, 'Wargame': 17, 'Turn-Based Combat': 16, 'RPG': 14, 'War': 11}	Free to Play, Indie, Strategy	599390	23
Vicarious Visions, Iron Galaxy	Activision	13752	1069	543	4	342	4	39.99	39.99	English, French, Italian, German, Spanish - Spain, Japanese	"{'3D Platformer': 280, 'Classic': 245, 'Remake': 243, 'Platformer': 238, 'Singleplayer': 218, 'Difficult': 218, 'Adventure': 190, 'Great Soundtrack': 159, 'Action': 141, 'Funny': 128, 'Cartoony': 125, 'Colorful': 117, 'Family Friendly': 111, 'Controller': 110, 'Retro': 103, ""1990's"": 92, 'Comedy': 83, 'Third Person': 25, 'Nostalgia': 22, 'Cute': 13}"	Action	731490	8
Mojiken	Toge Productions	2276	129	3	0	3	0	0.0	0.0	English	{'Free to Play': 112, 'Indie': 72, 'Casual': 71, 'Atmospheric': 49, 'Relaxing': 37, 'Hand-drawn': 36, 'Experimental': 34, 'Short': 33, 'Great Soundtrack': 25, 'Story Rich': 22, 'Visual Novel': 19, 'Singleplayer': 15, '2D': 13, 'Point & Click': 11, 'Emotional': 8}	Casual, Free to Play, Indie	744810	1
MoeNovel	MoeNovel	727	25	430	0	585	0	12.99	12.99	English, Japanese, Simplified Chinese	{'Adventure': 42, 'Casual': 42, 'Visual Novel': 36, 'Simulation': 32, 'Anime': 24, 'Nudity': 12, 'Romance': 7, 'Singleplayer': 6}	Adventure, Casual, Simulation	820730	4
DONTNOD Entertainment	Square Enix	11954	939	125	0	82	0	0.0	0.0	English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Japanese	{'Free to Play': 3890, 'Story Rich': 193, 'Adventure': 187, 'Choices Matter': 169, 'Atmospheric': 130, 'Singleplayer': 119, 'Great Soundtrack': 112, 'Drama': 76, 'Superhero': 65, 'Short': 56, 'Point & Click': 47, 'Walking Simulator': 42, 'Third Person': 23, 'Action': 18, 'Controller': 17, 'Casual': 15, 'Memes': 15, 'Indie': 14, 'Emotional': 13, 'Cute': 12}	Adventure, Free to Play	845070	14
Krome Studios, inXile Entertainment	inXile Entertainment	1154	53	292	0	456	0	14.99	14.99	English, French, German, Spanish - Spain, Polish, Russian	{'RPG': 73, 'Dungeon Crawler': 41, 'Classic': 34, 'Grid-Based Movement': 28, 'Fantasy': 24, 'Old School': 20, 'Remake': 19, 'First-Person': 17, 'Singleplayer': 17, 'Party-Based RPG': 17, 'Retro': 13, 'Turn-Based': 10, '2D': 7, 'CRPG': 7, 'Turn-Based Combat': 6}	RPG	843260	8
Zero-K Team	Zero-K Team	2879	179	1136	0	34	0	0.0	0.0	English	{'Strategy': 120, 'Free to Play': 112, 'RTS': 102, 'Indie': 72, 'Multiplayer': 68, 'Simulation': 65, 'Real-Time': 49, 'Singleplayer': 42, 'Co-op': 38, 'Online Co-Op': 30, 'Robots': 17, 'Sci-fi': 13}	Free to Play, Indie, Simulation, Strategy	334920	1
Daniel Mullins Games	Daniel Mullins Games	2869	178	462	0	568	0	9.99	9.99	English, French, Spanish - Spain, Turkish, Italian, German, Russian, Polish, Portuguese - Brazil, Dutch, Japanese	{'Indie': 87, 'Singleplayer': 51, 'Story Rich': 42, 'Mystery': 41, 'Psychological Horror': 41, 'Pixel Graphics': 35, 'Great Soundtrack': 28, '2D': 28, 'Dark': 27, 'Funny': 27, 'RPG': 20, 'Multiple Endings': 19, 'Replay Value': 18, 'Memes': 16, 'Adventure': 15, 'Choices Matter': 14, 'Horror': 12, 'Puzzle': 12, 'Platformer': 12, 'Atmospheric': 5}	Indie	510420	15
KIRA	KIRA	2565	156	135	0	178	0	11.99	11.99	English	{'Psychological Horror': 184, 'Horror': 174, 'Atmospheric': 166, 'Survival Horror': 165, 'Psychological': 141, 'Indie': 139, 'First-Person': 131, 'FPS': 129, 'Retro': 127, 'Lovecraftian': 122, 'Shooter': 116, 'Surreal': 111, 'Great Soundtrack': 109, 'Survival': 98, 'Mature': 93, 'Stylized': 88, 'Violent': 82, 'Singleplayer': 56, 'Multiple Endings': 50, 'Soundtrack': 49}	Indie	963710	1
FRENCH-BREAD	Arc System Works	3122	200	1140	0	1327	0	4.99	24.99	English, Japanese, Simplified Chinese, Traditional Chinese, Korean	{'2D Fighter': 119, 'Fighting': 104, 'Action': 94, 'Anime': 89, 'Great Soundtrack': 62, 'Competitive': 48, 'Local Multiplayer': 37, 'Tutorial': 32, 'Visual Novel': 32, 'Controller': 27, 'Pixel Graphics': 24, 'e-sports': 24, 'Story Rich': 23, 'Singleplayer': 23, 'Difficult': 20, 'Cute': 16, 'Arcade': 15, 'Soundtrack': 15, 'Fantasy': 15, 'Multiplayer': 9}	Action	801630	7
Lohsoft	Lohsoft	1920	109	261	0	466	0	0.28	0.99	English, Russian	{'Memes': 153, 'Comedy': 145, 'Funny': 138, 'Casual': 134, 'Indie': 128, 'Action': 122, 'Nudity': 119, 'Adventure': 117, 'Sexual Content': 111, 'LGBTQ+': 104, 'Experimental': 99, '2D': 94, 'Fast-Paced': 87, 'Colorful': 84, 'Score Attack': 81, 'Clicker': 77, 'Relaxing': 69, 'Singleplayer': 61, 'Psychological Horror': 58, 'RPG': 53}	Action, Adventure, Casual, Indie, RPG, Simulation	944220	2
MythicOwl	MythicOwl	891	38	109	0	131	0	2.99	2.99	English, French, Italian, German, Spanish - Spain, Arabic, Bulgarian, Traditional Chinese, Simplified Chinese, Czech, Danish, Finnish, Greek, Dutch, Japanese, Korean, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Romanian, Swedish, Thai, Turkish, Ukrainian, Hungarian	{'Logic': 194, 'Puzzle': 191, 'Colorful': 179, 'Sokoban': 166, 'Relaxing': 165, 'Puzzle-Platformer': 161, '2D': 150, 'Cute': 143, 'Point & Click': 132, 'Abstract': 121, 'Minimalist': 117, 'Cartoony': 111, 'Family Friendly': 109, 'Hex Grid': 106, 'Level Editor': 98, 'Score Attack': 91, 'Singleplayer': 91, 'Atmospheric': 90, 'Great Soundtrack': 60, 'Indie': 50}	Casual, Indie, Strategy	785890	35
Neko Climax Studios	Neko Climax Studios	815	28	122	0	155	0	3.99	3.99	English, Japanese	"{'Nudity': 51, 'Sexual Content': 51, 'Action': 31, 'Casual': 31, 'Indie': 26, 'RPG': 23, 'Anime': 23, ""Shoot 'Em Up"": 23, 'Bullet Hell': 21, 'Great Soundtrack': 11, 'Mature': 7}"	Action, Casual, Indie, RPG	859680	2
GirlGames	GirlGames	1705	134	60	0	22	0	0.99	0.99	English, Italian, Spanish - Spain, Spanish - Latin America, Ukrainian, Bulgarian, Turkish, Norwegian, Japanese, Thai, Simplified Chinese, Romanian, Dutch, Portuguese - Brazil, Korean, French, German, Danish, Russian, Hungarian, Greek, Czech, Polish, Swedish, Traditional Chinese, Finnish, Portuguese - Portugal, Vietnamese, Arabic	{'Sexual Content': 89, 'Nudity': 81, 'Anime': 39, 'Mature': 37, 'Casual': 31, 'Indie': 24, 'Simulation': 19, 'Puzzle': 17, 'RPG': 6}	Casual, Indie, RPG, Simulation	963690	40
Mojiken	Toge Productions	697	26	2	0	3	0	0.0	0.0	English	{'Free to Play': 54, 'Casual': 49, 'Indie': 44, 'Relaxing': 36, 'Family Friendly': 27, 'Experimental': 18, 'Experience': 17, 'Anime': 16, 'Hand-drawn': 11, 'Short': 10, 'Visual Novel': 8, 'Atmospheric': 6, 'Cute': 6}	Casual, Free to Play, Indie	744800	1
Nihon Falcom	XSEED Games, Marvelous USA, Inc.	2272	139	3537	0	3592	0	39.99	39.99	English, Japanese	{'JRPG': 98, 'RPG': 83, 'Anime': 70, 'Story Rich': 69, 'Great Soundtrack': 62, 'Turn-Based': 61, 'Singleplayer': 56, 'Mechs': 31, 'Fantasy': 24, 'Romance': 20, 'Turn-Based Combat': 17, 'Adventure': 15, 'Nudity': 5}	RPG	748490	2
The Strangers	The Strangers	1936	115	0	0	0	0	0.0	0.0	English	{'Free to Play': 50, 'Indie': 37, 'Casual': 37, 'Emotional': 30, 'Short': 29, 'Singleplayer': 11, 'Visual Novel': 7, 'Great Soundtrack': 5}	Casual, Free to Play, Indie	888090	1
Idea Factory, Design Factory	Idea Factory International	713	28	0	0	0	0	9.99	9.99	English, Japanese, Traditional Chinese	{'Otome': 61, 'Visual Novel': 50, 'Adventure': 48, 'Female Protagonist': 46, 'Anime': 39, 'Story Rich': 19, 'Historical': 18, 'Dating Sim': 14, 'Mystery': 12}	Adventure	733340	4
Zachtronics	Zachtronics	1446	79	633	0	619	0	19.99	19.99	English	{'Programming': 88, 'Puzzle': 66, 'Hacking': 64, 'Indie': 53, 'Automation': 53, 'Simulation': 49, 'Logic': 41, 'Cyberpunk': 39, 'Singleplayer': 30, 'Great Soundtrack': 25, 'Difficult': 25, 'Sandbox': 20}	Indie, Simulation	716490	1
TEAM HORAY	TEAM HORAY	7418	583	929	3	482	3	9.99	9.99	English, Japanese, Simplified Chinese, Traditional Chinese, Korean, German, Spanish - Spain, Russian, Portuguese - Portugal, Portuguese - Brazil	{'Action Roguelike': 133, 'Pixel Graphics': 126, 'Rogue-like': 122, 'Rogue-lite': 122, 'Action': 115, 'Indie': 103, '2D': 85, 'Dungeon Crawler': 77, 'Singleplayer': 70, 'Platformer': 46, 'Difficult': 45, 'RPG': 31, 'Side Scroller': 26, 'Great Soundtrack': 25, 'Multiplayer': 17, 'Bullet Hell': 13, 'Loot': 9, 'Local Co-Op': 8, 'Adventure': 8, 'Metroidvania': 6}	Action, Indie	753420	18
墨鱼玩游戏	墨鱼玩游戏	20842	1838	902	0	689	0	9.99	9.99	English, Simplified Chinese, Japanese, Traditional Chinese	{'Life Sim': 398, 'Psychological Horror': 398, 'Memes': 397, 'Simulation': 368, 'Casual': 303, 'RPG': 230, 'Indie': 201, 'Singleplayer': 181, 'Anime': 124, 'Dating Sim': 108, 'Funny': 105, 'Cute': 104, 'Strategy': 81, 'Education': 79, 'Puzzle': 78, 'Survival Horror': 71, 'Dark Humor': 71, 'Survival': 68, 'Mature': 66, '2D': 65}	Casual, Indie, RPG, Simulation	736190	6
PixelFade	PixelFade	1274	67	666	0	666	0	19.99	19.99	English	{'Choose Your Own Adventure': 211, 'Dating Sim': 208, 'Visual Novel': 203, 'JRPG': 199, 'Romance': 193, 'RPG': 180, '2D': 178, 'Cute': 177, 'Story Rich': 175, 'Action': 174, 'Funny': 173, 'Choices Matter': 170, 'Relaxing': 169, 'Multiple Endings': 168, 'Narration': 161, 'Simulation': 151, 'Anime': 148, 'Colorful': 128, 'Hand-drawn': 125, 'Fantasy': 123}	Action, Adventure, Indie, RPG, Simulation	616250	1
Victor Möller	Pixel Pointer Studios	2431	156	78	0	14	0	0.0	0.0	English	{'Free to Play': 88, 'Early Access': 66, 'Action': 52, 'FPS': 49, 'Indie': 47, 'e-sports': 31, 'Shooter': 17, 'First-Person': 10}	Action, Free to Play, Indie, Early Access	757240	1
IO Interactive A/S	IO Interactive A/S	66399	6371	682	0	214	0	0.0	0.0	English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese	{'Stealth': 10381, 'Assassin': 824, 'Action': 713, 'Singleplayer': 556, 'Third Person': 489, 'Multiplayer': 474, 'Violent': 413, 'Open World': 407, 'Sandbox': 377, 'Strategy': 297, 'Puzzle': 219, 'Gore': 215, 'Atmospheric': 200, 'Shooter': 196, 'Third-Person Shooter': 193, 'Co-op': 188, 'Funny': 176, 'Online Co-Op': 137, 'Great Soundtrack': 137, 'Nudity': 93}	Action	863550	20
Refract	Refract	6225	482	262	0	165	0	24.99	24.99	English	{'Racing': 324, 'Great Soundtrack': 199, 'Futuristic': 171, 'Multiplayer': 155, 'Level Editor': 154, 'Indie': 146, 'Action': 136, 'Atmospheric': 117, 'Fast-Paced': 114, 'Singleplayer': 114, 'Arcade': 107, 'Cyberpunk': 107, 'Local Multiplayer': 94, 'Sci-fi': 91, 'Split Screen': 77, 'Platformer': 71, 'Survival': 70, 'Horror': 46, '4 Player Local': 45, 'VR': 45}	Action, Indie, Racing	233610	1
Razzart Visual	Razzart Visual	806	35	1	0	1	0	9.99	9.99	English	{'Sexual Content': 129, 'Visual Novel': 105, 'Nudity': 100, 'Anime': 91, 'Mature': 82, 'NSFW': 79, 'Romance': 60, 'Indie': 46, 'Casual': 46, 'Hentai': 28, 'Drama': 26, 'LGBTQ+': 26, 'Female Protagonist': 16, 'Psychological Horror': 13, 'Singleplayer': 13}	Casual, Indie	822930	1
Two Point Studios	SEGA	27605	2515	1121	1886	429	3765	29.99	29.99	English, French, Italian, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Korean	{'Simulation': 592, 'Medical Sim': 518, 'Management': 489, 'Building': 395, 'Funny': 237, 'Singleplayer': 228, 'Strategy': 200, 'Sandbox': 195, 'Indie': 174, 'Comedy': 169, 'City Builder': 112, 'Casual': 112, 'Replay Value': 78, 'Cartoony': 75, 'Isometric': 57, 'Multiplayer': 55, 'Family Friendly': 53, 'Retro': 46, 'Classic': 46, 'Tactical': 35}	Indie, Simulation	535930	17
Bawu Team	Bawu Team	802	35	0	0	0	0	0.0	0.0	English, Simplified Chinese	{'Casual': 71, 'Indie': 42, 'Faith': 30, 'Free to Play': 17, 'Anime': 15}	Casual, Indie	904740	3
The Voxel Agents	The Voxel Agents	2209	141	211	0	230	0	19.99	19.99	English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Portugal, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese	{'Short': 280, 'Time Manipulation': 272, 'Emotional': 269, 'Story Rich': 259, 'Walking Simulator': 254, 'Nostalgia': 245, 'Surreal': 243, 'Relaxing': 242, 'Atmospheric': 233, 'Mystery': 220, 'Linear': 216, 'Narrative': 212, 'Logic': 210, 'Female Protagonist': 210, 'Puzzle': 207, 'Soundtrack': 200, 'Family Friendly': 196, 'Stylized': 185, 'Time Travel': 183, '3D': 181}	Adventure, Indie	600990	21
MONKEYCRAFT Co. Ltd.	BANDAI NAMCO Entertainment	4299	318	237	0	183	0	29.99	29.99	English, French, Italian, German, Spanish - Spain, Japanese	{'Great Soundtrack': 118, 'Casual': 96, 'Surreal': 71, 'Colorful': 69, 'Action': 59, 'Classic': 58, 'Cute': 53, 'Funny': 52, 'Singleplayer': 52, 'Family Friendly': 39, 'Comedy': 37, 'Puzzle': 30, 'Remake': 30, 'Relaxing': 28, 'Cult Classic': 21, 'Arcade': 16, 'Controller': 10, 'Local Multiplayer': 8, 'Third Person': 8}	Action, Casual	848350	8
Spike Chunsoft Co., Ltd., Abstraction Games	Spike Chunsoft Co., Ltd.	1508	87	738	0	1011	0	49.99	49.99	English	{'Visual Novel': 53, 'Adventure': 49, 'Mystery': 38, 'Story Rich': 30, 'FMV': 29, 'Violent': 20, 'Great Soundtrack': 15, 'Choices Matter': 12, 'Funny': 9, 'Detective': 7}	Adventure	648580	1
Revival Productions, LLC	Revival Productions, LLC	1698	103	837	0	1491	0	29.99	29.99	English, French, German, Spanish - Spain, Russian	{'Action': 53, '6DOF': 48, 'FPS': 32, 'Sci-fi': 31, 'VR': 29, 'First-Person': 27, 'Great Soundtrack': 24, 'Classic': 22, 'Retro': 22, 'Difficult': 20, 'Shooter': 17, 'Space': 16, 'Singleplayer': 16, 'Multiplayer': 13, 'Robots': 10}	Action	448850	7
Plausible Concept, Oskar Stålberg	Raw Fury	7462	607	309	1	245	1	14.99	14.99	English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Korean, Turkish	{'Real Time Tactics': 332, 'Minimalist': 305, 'Rogue-lite': 303, 'Tower Defense': 302, 'Strategy': 273, 'Cute': 271, 'RTS': 268, 'Simulation': 248, 'Action Roguelike': 246, 'Tactical': 227, 'Action': 227, 'Singleplayer': 225, 'Touch-Friendly': 224, 'Casual': 210, 'Stylized': 209, 'Isometric': 208, 'Difficult': 207, 'Atmospheric': 203, 'Perma Death': 202, 'Rogue-like': 196}	Action, Indie, Simulation	688420	18
Neognosis	Neognosis	2480	167	36	0	45	0	14.99	14.99	English	{'Combat Racing': 196, 'Flight': 189, 'Futuristic': 187, 'Fast-Paced': 183, 'Indie': 177, 'Racing': 167, 'Retro': 109, 'Arcade': 105, 'Moddable': 103, 'Level Editor': 101, 'Vehicular Combat': 99, 'Singleplayer': 92, 'Multiplayer': 90, 'Sci-fi': 77, 'Action': 72, 'VR': 69, 'Atmospheric': 67, 'Split Screen': 65, 'Driving': 63, 'Third Person': 59}	Action, Indie, Racing	473770	1
Bulwark Studios	Kasedo Games	10333	889	1497	0	317	0	29.99	29.99	English, French, German, Spanish - Spain, Russian, Simplified Chinese, Japanese, Korean	{'Warhammer 40K': 231, 'Strategy': 205, 'Turn-Based Tactics': 162, 'Games Workshop': 156, 'Turn-Based Combat': 153, 'Sci-fi': 145, 'Turn-Based': 142, 'Atmospheric': 137, 'Tactical': 134, 'Great Soundtrack': 132, 'Turn-Based Strategy': 131, 'Singleplayer': 130, 'Indie': 127, 'Robots': 125, 'RPG': 125, 'Dungeon Crawler': 121, 'Difficult': 119, 'Character Customization': 118, 'Story Rich': 117, 'Board Game': 113}	Strategy	673880	11
Nuclear Strawberry	KOMODO	320	7	1166	0	1730	0	14.99	14.99	English	{'Action': 84, 'Indie': 76, 'Platformer': 37, 'Level Editor': 34, 'Great Soundtrack': 32, 'Female Protagonist': 32, '2D': 30, 'Robots': 30, 'Colorful': 29, 'Side Scroller': 24, 'Cute': 24, 'Futuristic': 19, 'Sci-fi': 19, 'Arcade': 18, 'Destruction': 17, 'Retro': 15, 'Cyberpunk': 14, 'Cats': 12, 'Puzzle-Platformer': 11, 'Bullet Hell': 10}	Action, Indie	349250	1
